Subject,Run,Type,Trial,Category,key_pressed,RESP,Accuracy,RT
8159,1,RB,28,b,j,b,1,0.434
8159,1,RB,29,a,d,a,1,0.735
8159,1,RB,30,b,d,a,0,0.40700000000000003
8159,1,RB,31,b,j,b,1,0.42100000000000004
8159,1,RB,32,a,d,a,1,0.635
8159,1,RB,33,a,d,a,1,0.743
8159,1,RB,34,b,j,b,1,0.703
8159,1,RB,35,a,d,a,1,0.578
8159,1,RB,36,a,d,a,1,0.488
8159,1,RB,37,b,j,b,1,0.731
8159,1,RB,38,b,j,b,1,0.6829999999999999
8159,1,RB,39,a,d,a,1,1.253
8159,1,RB,40,b,j,b,1,1.945
8159,1,RB,41,a,d,a,1,0.521
8159,1,RB,42,b,j,b,1,0.595
8159,1,RB,43,a,d,a,1,0.753
8159,1,RB,44,a,d,a,1,0.841
8159,1,RB,45,a,d,a,1,1.2770000000000001
8159,1,RB,46,a,j,b,0,0.5820000000000001
8159,1,RB,47,a,d,a,1,0.366
8159,1,RB,48,a,d,a,1,0.429
8159,1,RB,49,a,d,a,1,0.466
8159,1,RB,50,b,j,b,1,0.5660000000000001
8159,1,RB,51,a,j,b,0,0.805
8159,1,RB,52,b,d,a,0,0.562
8159,1,RB,53,a,d,a,1,0.562
8159,1,RB,54,a,d,a,1,0.594
8159,1,RB,55,b,j,b,1,0.423
8159,1,RB,56,b,j,b,1,0.597
8159,1,RB,57,b,j,b,1,0.475
8159,1,RB,58,a,d,a,1,0.5329999999999999
8159,1,RB,59,b,j,b,1,0.614
8159,1,RB,60,b,j,b,1,0.5720000000000001
8159,1,RB,61,b,j,b,1,0.764
8159,1,RB,62,a,d,a,1,1.9380000000000002
8159,1,RB,63,a,d,a,1,0.858
8159,1,RB,64,b,j,b,1,0.9009999999999999
8159,1,RB,65,b,j,b,1,1.736
8159,1,RB,66,a,d,a,1,0.68
8159,1,RB,67,a,d,a,1,0.6990000000000001
8159,1,RB,68,a,d,a,1,0.557
8159,1,RB,69,a,d,a,1,0.37200000000000005
8159,1,RB,70,a,j,b,0,0.7
8159,1,RB,71,b,d,a,0,0.318
8159,1,RB,72,a,d,a,1,0.431
8159,1,RB,73,b,j,b,1,1.028
8159,1,RB,74,b,j,b,1,0.561
8159,1,RB,75,a,d,a,1,0.544
8159,1,RB,76,b,j,b,1,0.544
8159,1,RB,77,b,j,b,1,0.609
8159,1,RB,78,b,j,b,1,0.509
8159,1,RB,79,b,j,b,1,0.599
8159,1,RB,80,a,d,a,1,0.6779999999999999
8159,2,RB,81,b,j,b,1,0.7120000000000001
8159,2,RB,82,a,d,a,1,0.953
8159,2,RB,83,b,j,b,1,0.5379999999999999
8159,2,RB,84,b,d,a,0,1.145
8159,2,RB,85,b,j,b,1,0.698
8159,2,RB,86,b,j,b,1,3.236
8159,2,RB,87,b,j,b,1,0.96
8159,2,RB,88,a,d,a,1,0.5670000000000001
8159,2,RB,89,a,d,a,1,0.9179999999999999
8159,2,RB,90,b,j,b,1,0.7759999999999999
8159,2,RB,91,b,j,b,1,1.11
8159,2,RB,92,b,j,b,1,0.632
8159,2,RB,93,a,d,a,1,0.973
8159,2,RB,94,b,j,b,1,0.62
8159,2,RB,95,a,d,a,1,0.561
8159,2,RB,96,b,j,b,1,0.88
8159,2,RB,97,a,d,a,1,0.499
8159,2,RB,98,a,j,b,0,0.45399999999999996
8159,2,RB,99,a,d,a,1,0.633
8159,2,RB,100,a,d,a,1,0.43799999999999994
8159,2,RB,101,a,d,a,1,1.3319999999999999
8159,2,RB,102,a,d,a,1,0.899
8159,2,RB,103,a,d,a,1,-0.214
8159,2,RB,104,b,d,a,0,1.052
8159,2,RB,105,b,j,b,1,0.5429999999999999
8159,2,RB,106,b,j,b,1,0.504
8159,2,RB,107,b,j,b,1,0.531
8159,2,RB,108,b,j,b,1,0.425
8159,2,RB,109,a,d,a,1,0.9590000000000001
8159,2,RB,110,b,j,b,1,0.7190000000000001
8159,2,RB,111,b,j,b,1,0.7909999999999999
8159,2,RB,112,a,d,a,1,1.054
8159,2,RB,113,a,d,a,1,0.642
8159,2,RB,114,b,j,b,1,0.7979999999999999
8159,2,RB,115,a,d,a,1,0.701
8159,2,RB,116,a,d,a,1,0.687
8159,2,RB,117,b,j,b,1,0.626
8159,2,RB,118,b,j,b,1,0.902
8159,2,RB,119,a,j,b,0,1.239
8159,2,RB,120,b,j,b,1,0.588
8159,2,RB,121,a,d,a,1,0.9079999999999999
8159,2,RB,122,b,j,b,1,0.204
8159,2,RB,123,a,d,a,1,0.682
8159,2,RB,124,a,d,a,1,1.308
8159,2,RB,125,a,d,a,1,0.758
8159,2,RB,126,a,j,b,0,0.615
8159,2,RB,127,a,j,b,0,1.301
8159,2,RB,128,a,d,a,1,2.086
8159,2,RB,129,a,d,a,1,0.8640000000000001
8159,2,RB,130,b,j,b,1,0.532
8159,2,RB,131,a,d,a,1,0.8690000000000001
8159,2,RB,132,b,j,b,1,0.79
8159,2,RB,133,a,d,a,1,0.589
8159,2,RB,134,a,d,a,1,0.652
8159,2,RB,135,b,j,b,1,0.583
8159,2,RB,136,b,j,b,1,0.7020000000000001
8159,2,RB,137,b,j,b,1,0.504
8159,2,RB,138,a,d,a,1,0.618
8159,2,RB,139,b,j,b,1,0.528
8159,2,RB,140,b,j,b,1,0.5770000000000001
8159,2,RB,141,b,j,b,1,0.42200000000000004
8159,2,RB,142,a,d,a,1,0.588
8159,2,RB,143,a,d,a,1,0.684
8159,2,RB,144,b,d,a,0,0.861
8159,2,RB,145,b,j,b,1,0.809
8159,2,RB,146,a,d,a,1,0.551
8159,2,RB,147,a,d,a,1,0.8290000000000001
8159,2,RB,148,a,d,a,1,0.6509999999999999
8159,2,RB,149,a,d,a,1,0.879
8159,2,RB,150,a,d,a,1,0.5770000000000001
8159,2,RB,151,b,j,b,1,0.505
8159,2,RB,152,a,j,b,0,0.434
8159,2,RB,153,b,j,b,1,0.359
8159,2,RB,154,b,j,b,1,0.478
8159,2,RB,155,a,d,a,1,0.8420000000000001
8159,2,RB,156,b,j,b,1,0.637
8159,2,RB,157,b,j,b,1,0.515
8159,2,RB,158,b,j,b,1,0.604
8159,2,RB,159,b,j,b,1,0.529
8159,2,RB,160,a,j,b,0,0.42700000000000005
8159,3,RB,161,b,j,b,1,0.655
8159,3,RB,162,a,d,a,1,0.644
8159,3,RB,163,b,j,b,1,0.583
8159,3,RB,164,b,j,b,1,0.574
8159,3,RB,165,b,j,b,1,0.532
8159,3,RB,166,b,j,b,1,0.461
8159,3,RB,167,b,j,b,1,0.401
8159,3,RB,168,a,j,b,0,0.335
8159,3,RB,169,a,d,a,1,0.631
8159,3,RB,170,b,j,b,1,0.589
8159,3,RB,171,b,j,b,1,0.556
8159,3,RB,172,b,j,b,1,0.386
8159,3,RB,173,a,j,b,0,0.385
8159,3,RB,174,b,j,b,1,0.601
8159,3,RB,175,a,d,a,1,0.574
8159,3,RB,176,b,j,b,1,0.478
8159,3,RB,177,a,d,a,1,0.456
8159,3,RB,178,a,d,a,1,0.757
8159,3,RB,179,a,d,a,1,0.46
8159,3,RB,180,a,d,a,1,0.736
8159,3,RB,181,a,j,b,0,0.664
8159,3,RB,182,a,d,a,1,0.299
8159,3,RB,183,a,d,a,1,0.63
8159,3,RB,184,b,j,b,1,0.467
8159,3,RB,185,b,j,b,1,0.55
8159,3,RB,186,b,j,b,1,0.51
8159,3,RB,187,b,j,b,1,0.536
8159,3,RB,188,b,j,b,1,0.439
8159,3,RB,189,a,d,a,1,0.436
8159,3,RB,190,b,j,b,1,1.0979999999999999
8159,3,RB,191,b,j,b,1,0.626
8159,3,RB,192,a,d,a,1,0.568
8159,3,RB,193,a,d,a,1,0.6709999999999999
8159,3,RB,194,b,j,b,1,0.882
8159,3,RB,195,a,d,a,1,0.701
8159,3,RB,196,a,j,b,0,0.39899999999999997
8159,3,RB,197,b,j,b,1,0.613
8159,3,RB,198,b,j,b,1,0.8909999999999999
8159,3,RB,199,a,d,a,1,0.907
8159,3,RB,200,b,d,a,0,1.078
8159,3,RB,201,a,j,b,0,0.5379999999999999
8159,3,RB,202,b,j,b,1,1.315
8159,3,RB,203,a,d,a,1,1.835
8159,3,RB,204,a,d,a,1,0.518
8159,3,RB,205,a,d,a,1,0.496
8159,3,RB,206,a,d,a,1,0.5870000000000001
8159,3,RB,207,a,d,a,1,0.45
8159,3,RB,208,a,d,a,1,0.42200000000000004
8159,3,RB,209,a,d,a,1,0.684
8159,3,RB,210,b,j,b,1,0.431
8159,3,RB,211,a,d,a,1,0.586
8159,3,RB,212,b,j,b,1,0.737
8159,3,RB,213,a,d,a,1,0.562
8159,3,RB,214,a,d,a,1,0.609
8159,3,RB,215,b,j,b,1,0.495
8159,3,RB,216,b,j,b,1,0.626
8159,3,RB,217,b,j,b,1,0.9179999999999999
8159,3,RB,218,a,d,a,1,0.616
8159,3,RB,219,b,j,b,1,0.445
8159,3,RB,220,b,j,b,1,0.633
8159,3,RB,221,b,j,b,1,0.45299999999999996
8159,3,RB,222,a,d,a,1,0.602
8159,3,RB,223,a,d,a,1,0.599
8159,3,RB,224,b,j,b,1,0.606
8159,3,RB,225,b,j,b,1,0.5479999999999999
8159,3,RB,226,a,d,a,1,0.578
8159,3,RB,227,a,d,a,1,1.33
8159,3,RB,228,a,d,a,1,1.226
8159,3,RB,229,a,d,a,1,0.599
8159,3,RB,230,a,j,b,0,0.79
8159,3,RB,231,b,j,b,1,0.61
8159,3,RB,232,a,d,a,1,0.617
8159,3,RB,233,b,j,b,1,0.647
8159,3,RB,234,b,j,b,1,0.642
8159,3,RB,235,a,j,b,0,0.583
8159,3,RB,236,b,j,b,1,0.621
8159,3,RB,237,b,j,b,1,0.514
8159,3,RB,238,b,j,b,1,0.49200000000000005
8159,3,RB,239,b,j,b,1,0.51
8159,3,RB,240,a,j,b,0,0.39299999999999996
8176,1,RB,1,b,d,a,0,2.121
8176,1,RB,2,a,d,a,1,0.29
8176,1,RB,3,a,d,a,1,1.2209999999999999
8176,1,RB,4,a,d,a,1,1.058
8176,1,RB,5,a,d,a,1,0.894
8176,1,RB,6,b,j,b,1,0.5579999999999999
8176,1,RB,7,a,d,a,1,0.632
8176,1,RB,8,a,d,a,1,1.222
8176,1,RB,9,a,j,b,0,0.73
8176,1,RB,10,b,d,a,0,2.93
8176,1,RB,11,b,j,b,1,0.722
8176,1,RB,12,a,d,a,1,0.9470000000000001
8176,1,RB,13,b,j,b,1,0.65
8176,1,RB,14,a,d,a,1,1.5190000000000001
8176,1,RB,15,a,d,a,1,0.745
8176,1,RB,16,a,d,a,1,0.632
8176,1,RB,17,b,j,b,1,0.613
8176,1,RB,18,b,j,b,1,0.795
8176,1,RB,19,b,j,b,1,0.7440000000000001
8176,1,RB,20,a,d,a,1,0.496
8176,1,RB,21,b,j,b,1,1.082
8176,1,RB,22,b,j,b,1,0.573
8176,1,RB,23,b,j,b,1,0.6920000000000001
8176,1,RB,24,b,j,b,1,0.589
8176,1,RB,25,a,d,a,1,0.764
8176,1,RB,26,a,d,a,1,0.675
8176,1,RB,27,a,d,a,1,0.525
8176,1,RB,28,b,j,b,1,0.5589999999999999
8176,1,RB,29,b,j,b,1,1.078
8176,1,RB,30,b,j,b,1,0.88
8176,1,RB,31,a,d,a,1,0.45899999999999996
8176,1,RB,32,b,j,b,1,0.8
8176,1,RB,33,a,d,a,1,1.1640000000000001
8176,1,RB,34,b,j,b,1,0.684
8176,1,RB,35,b,j,b,1,1.1340000000000001
8176,1,RB,36,b,j,b,1,0.64
8176,1,RB,37,a,d,a,1,0.467
8176,1,RB,38,a,d,a,1,0.445
8176,1,RB,39,a,d,a,1,0.483
8176,1,RB,40,a,d,a,1,0.414
8176,1,RB,41,b,j,b,1,0.8759999999999999
8176,1,RB,42,b,j,b,1,0.59
8176,1,RB,43,a,d,a,1,0.684
8176,1,RB,44,b,j,b,1,0.733
8176,1,RB,45,a,d,a,1,1.256
8176,1,RB,46,b,j,b,1,0.779
8176,1,RB,47,a,d,a,1,0.616
8176,1,RB,48,b,j,b,1,0.759
8176,1,RB,49,b,j,b,1,0.7829999999999999
8176,1,RB,50,b,j,b,1,1.2930000000000001
8176,1,RB,51,a,j,b,0,0.6709999999999999
8176,1,RB,52,a,d,a,1,0.506
8176,1,RB,53,b,j,b,1,0.715
8176,1,RB,54,a,j,b,0,1.949
8176,1,RB,55,a,j,b,0,0.9890000000000001
8176,1,RB,56,a,d,a,1,0.516
8176,1,RB,57,b,j,b,1,0.619
8176,1,RB,58,a,d,a,1,0.818
8176,1,RB,59,b,j,b,1,0.544
8176,1,RB,60,b,j,b,1,0.598
8176,1,RB,61,b,j,b,1,0.55
8176,1,RB,62,a,d,a,1,0.557
8176,1,RB,63,b,j,b,1,0.612
8176,1,RB,64,b,j,b,1,0.626
8176,1,RB,65,a,d,a,1,1.5830000000000002
8176,1,RB,66,b,j,b,1,0.509
8176,1,RB,67,a,d,a,1,0.40700000000000003
8176,1,RB,68,a,d,a,1,0.47600000000000003
8176,1,RB,69,b,j,b,1,0.494
8176,1,RB,70,a,d,a,1,0.601
8176,1,RB,71,b,j,b,1,0.552
8176,1,RB,72,b,j,b,1,0.5660000000000001
8176,1,RB,73,b,d,a,0,0.8540000000000001
8176,1,RB,74,a,d,a,1,0.419
8176,1,RB,75,a,d,a,1,0.44
8176,1,RB,76,b,j,b,1,0.556
8176,1,RB,77,a,d,a,1,0.628
8176,1,RB,78,b,j,b,1,1.024
8176,1,RB,79,a,d,a,1,0.606
8176,1,RB,80,a,d,a,1,0.9470000000000001
8176,2,RB,81,b,j,b,1,0.722
8176,2,RB,82,a,d,a,1,0.603
8176,2,RB,83,a,d,a,1,0.602
8176,2,RB,84,a,d,a,1,0.535
8176,2,RB,85,a,d,a,1,0.625
8176,2,RB,86,b,j,b,1,0.8290000000000001
8176,2,RB,87,a,d,a,1,0.449
8176,2,RB,88,a,d,a,1,0.638
8176,2,RB,89,a,d,a,1,0.946
8176,2,RB,90,b,j,b,1,0.594
8176,2,RB,91,b,j,b,1,0.7609999999999999
8176,2,RB,92,a,d,a,1,0.47200000000000003
8176,2,RB,93,b,j,b,1,0.867
8176,2,RB,94,a,d,a,1,0.59
8176,2,RB,95,a,d,a,1,0.508
8176,2,RB,96,a,d,a,1,0.693
8176,2,RB,97,b,j,b,1,0.616
8176,2,RB,98,b,j,b,1,0.565
8176,2,RB,99,b,j,b,1,0.579
8176,2,RB,100,a,d,a,1,0.499
8176,2,RB,101,b,j,b,1,0.6859999999999999
8176,2,RB,102,b,j,b,1,0.431
8176,2,RB,103,b,j,b,1,0.374
8176,2,RB,104,b,j,b,1,0.49200000000000005
8176,2,RB,105,a,d,a,1,0.525
8176,2,RB,106,a,d,a,1,0.574
8176,2,RB,107,a,d,a,1,0.7170000000000001
8176,2,RB,108,b,j,b,1,0.662
8176,2,RB,109,b,j,b,1,0.48200000000000004
8176,2,RB,110,b,j,b,1,0.573
8176,2,RB,111,a,d,a,1,0.523
8176,2,RB,112,b,j,b,1,0.628
8176,2,RB,113,a,d,a,1,0.601
8176,2,RB,114,b,j,b,1,0.703
8176,2,RB,115,b,j,b,1,0.61
8176,2,RB,116,b,j,b,1,0.527
8176,2,RB,117,a,d,a,1,0.561
8176,2,RB,118,a,d,a,1,0.447
8176,2,RB,119,a,d,a,1,0.523
8176,2,RB,120,a,d,a,1,0.444
8176,2,RB,121,b,j,b,1,0.527
8176,2,RB,122,b,j,b,1,0.599
8176,2,RB,123,a,d,a,1,0.639
8176,2,RB,124,b,j,b,1,0.466
8176,2,RB,125,a,d,a,1,0.446
8176,2,RB,126,b,d,a,0,1.107
8176,2,RB,127,a,d,a,1,0.579
8176,2,RB,128,b,j,b,1,0.434
8176,2,RB,129,b,j,b,1,0.47200000000000003
8176,2,RB,130,b,j,b,1,0.562
8176,2,RB,131,a,d,a,1,0.48200000000000004
8176,2,RB,132,a,d,a,1,0.701
8176,2,RB,133,b,j,b,1,0.5820000000000001
8176,2,RB,134,a,d,a,1,0.9420000000000001
8176,2,RB,135,a,d,a,1,0.7340000000000001
8176,2,RB,136,a,d,a,1,0.42100000000000004
8176,2,RB,137,b,j,b,1,1.1079999999999999
8176,2,RB,138,a,d,a,1,0.893
8176,2,RB,139,b,j,b,1,0.743
8176,2,RB,140,b,j,b,1,1.159
8176,2,RB,141,b,j,b,1,0.758
8176,2,RB,142,a,d,a,1,0.693
8176,2,RB,143,b,j,b,1,0.6729999999999999
8176,2,RB,144,b,j,b,1,0.659
8176,2,RB,145,a,d,a,1,0.622
8176,2,RB,146,b,j,b,1,0.627
8176,2,RB,147,a,d,a,1,0.5589999999999999
8176,2,RB,148,a,d,a,1,1.167
8176,2,RB,149,b,j,b,1,0.71
8176,2,RB,150,a,d,a,1,1.3030000000000002
8176,2,RB,151,b,j,b,1,0.97
8176,2,RB,152,b,j,b,1,0.753
8176,2,RB,153,b,j,b,1,0.593
8176,2,RB,154,a,d,a,1,0.455
8176,2,RB,155,a,d,a,1,0.48200000000000004
8176,2,RB,156,b,j,b,1,0.51
8176,2,RB,157,a,d,a,1,0.5589999999999999
8176,2,RB,158,b,j,b,1,0.509
8176,2,RB,159,a,d,a,1,0.48700000000000004
8176,2,RB,160,a,d,a,1,0.5870000000000001
8176,3,RB,161,b,j,b,1,0.434
8176,3,RB,162,a,d,a,1,0.525
8176,3,RB,163,a,d,a,1,0.623
8176,3,RB,164,a,d,a,1,0.5329999999999999
8176,3,RB,165,a,d,a,1,0.435
8176,3,RB,166,b,j,b,1,0.809
8176,3,RB,167,a,d,a,1,0.767
8176,3,RB,168,a,d,a,1,0.677
8176,3,RB,169,a,d,a,1,0.8640000000000001
8176,3,RB,170,b,j,b,1,0.621
8176,3,RB,171,b,j,b,1,0.441
8176,3,RB,172,a,d,a,1,0.541
8176,3,RB,173,b,j,b,1,0.629
8176,3,RB,174,a,d,a,1,0.65
8176,3,RB,175,a,d,a,1,0.662
8176,3,RB,176,a,d,a,1,0.5379999999999999
8176,3,RB,177,b,j,b,1,0.578
8176,3,RB,178,b,j,b,1,0.961
8176,3,RB,179,b,j,b,1,0.642
8176,3,RB,180,a,d,a,1,0.588
8176,3,RB,181,b,j,b,1,0.539
8176,3,RB,182,b,j,b,1,0.604
8176,3,RB,183,b,j,b,1,0.585
8176,3,RB,184,b,j,b,1,0.384
8176,3,RB,185,a,d,a,1,0.7190000000000001
8176,3,RB,186,a,d,a,1,0.39899999999999997
8176,3,RB,187,a,d,a,1,0.34299999999999997
8176,3,RB,188,b,j,b,1,0.415
8176,3,RB,189,b,j,b,1,0.6829999999999999
8176,3,RB,190,b,j,b,1,0.879
8176,3,RB,191,a,d,a,1,0.34600000000000003
8176,3,RB,192,b,j,b,1,1.329
8176,3,RB,193,a,d,a,1,0.7859999999999999
8176,3,RB,194,b,j,b,1,1.217
8176,3,RB,195,b,j,b,1,0.565
8176,3,RB,196,b,j,b,1,0.565
8176,3,RB,197,a,d,a,1,0.517
8176,3,RB,198,a,d,a,1,0.863
8176,3,RB,199,a,d,a,1,0.609
8176,3,RB,200,a,d,a,1,0.5820000000000001
8176,3,RB,201,b,j,b,1,0.965
8176,3,RB,202,b,j,b,1,0.637
8176,3,RB,203,a,d,a,1,0.56
8176,3,RB,204,b,j,b,1,0.5770000000000001
8176,3,RB,205,a,d,a,1,0.424
8176,3,RB,206,b,j,b,1,0.517
8176,3,RB,207,a,d,a,1,0.541
8176,3,RB,208,b,j,b,1,0.40700000000000003
8176,3,RB,209,b,j,b,1,0.605
8176,3,RB,210,b,j,b,1,0.499
8176,3,RB,211,a,d,a,1,0.5329999999999999
8176,3,RB,212,a,d,a,1,0.67
8176,3,RB,213,b,j,b,1,0.6729999999999999
8176,3,RB,214,a,d,a,1,0.644
8176,3,RB,215,a,d,a,1,0.833
8176,3,RB,216,a,d,a,1,0.47600000000000003
8176,3,RB,217,b,j,b,1,0.48
8176,3,RB,218,a,d,a,1,0.515
8176,3,RB,219,b,j,b,1,0.531
8176,3,RB,220,b,j,b,1,0.7
8176,3,RB,221,b,j,b,1,0.8059999999999999
8176,3,RB,222,a,d,a,1,0.47600000000000003
8176,3,RB,223,b,j,b,1,0.95
8176,3,RB,224,b,j,b,1,0.6459999999999999
8176,3,RB,225,a,d,a,1,0.474
8176,3,RB,226,b,j,b,1,0.581
8176,3,RB,227,a,d,a,1,1.084
8176,3,RB,228,a,d,a,1,0.414
8176,3,RB,229,b,j,b,1,0.564
8176,3,RB,230,a,d,a,1,0.5710000000000001
8176,3,RB,231,b,j,b,1,0.45899999999999996
8176,3,RB,232,b,j,b,1,0.614
8176,3,RB,233,b,j,b,1,0.66
8176,3,RB,234,a,d,a,1,0.767
8176,3,RB,235,a,d,a,1,0.462
8176,3,RB,236,b,j,b,1,0.7859999999999999
8176,3,RB,237,a,d,a,1,0.617
8176,3,RB,238,b,j,b,1,0.5589999999999999
8176,3,RB,239,a,d,a,1,0.718
8176,3,RB,240,a,d,a,1,0.782
8158,1,RB,1,a,d,a,1,1.827
8158,1,RB,2,b,d,a,0,0.7609999999999999
8158,1,RB,3,a,j,b,0,0.8490000000000001
8158,1,RB,4,b,d,a,0,0.244
8158,1,RB,5,b,j,b,1,0.265
8158,1,RB,6,a,j,b,0,0.34
8158,1,RB,7,b,j,b,1,0.596
8158,1,RB,8,b,j,b,1,0.36200000000000004
8158,1,RB,9,a,j,b,0,0.306
8158,1,RB,10,b,j,b,1,0.34700000000000003
8158,1,RB,11,b,d,a,0,0.282
8158,1,RB,12,b,j,b,1,0.23800000000000002
8158,1,RB,13,b,j,b,1,0.604
8158,1,RB,14,a,j,b,0,0.35200000000000004
8158,1,RB,15,b,j,b,1,0.313
8158,1,RB,16,a,d,a,1,0.331
8158,1,RB,17,b,j,b,1,0.3
8158,1,RB,18,a,d,a,1,0.293
8158,1,RB,19,b,d,a,0,1.04
8158,1,RB,20,a,j,b,0,0.34700000000000003
8158,1,RB,21,b,j,b,1,0.3
8158,1,RB,22,a,d,a,1,0.7340000000000001
8158,1,RB,23,a,j,b,0,0.47100000000000003
8158,1,RB,24,b,j,b,1,0.465
8158,1,RB,25,b,j,b,1,1.3019999999999998
8158,1,RB,26,a,d,a,1,0.28800000000000003
8158,1,RB,27,a,j,b,0,0.281
8158,1,RB,28,b,d,a,0,0.293
8158,1,RB,29,a,j,b,0,0.272
8158,1,RB,30,b,j,b,1,0.084
8158,1,RB,31,a,j,b,0,0.285
8158,1,RB,32,b,j,b,1,0.304
8158,1,RB,33,b,j,b,1,0.35600000000000004
8158,1,RB,34,b,j,b,1,0.29100000000000004
8158,1,RB,35,a,j,b,0,0.316
8158,1,RB,36,b,j,b,1,0.311
8158,1,RB,37,b,j,b,1,0.281
8158,1,RB,38,a,j,b,0,0.316
8158,1,RB,39,a,j,b,0,0.293
8158,1,RB,40,a,j,b,0,0.023
8158,1,RB,41,a,j,b,0,-0.06
8158,1,RB,42,a,j,b,0,-0.102
8158,1,RB,43,b,d,a,0,-0.223
8158,1,RB,44,a,d,a,1,0.479
8158,1,RB,45,b,d,a,0,0.506
8158,1,RB,46,b,j,b,1,0.251
8158,1,RB,47,a,d,a,1,0.159
8158,1,RB,48,a,j,b,0,0.247
8158,1,RB,49,a,d,a,1,0.259
8158,1,RB,50,b,j,b,1,0.302
8158,1,RB,51,a,d,a,1,0.121
8158,1,RB,52,b,j,b,1,0.067
8158,1,RB,53,b,j,b,1,-0.099
8158,1,RB,54,a,d,a,1,-0.222
8158,1,RB,55,a,j,b,0,-0.223
8158,1,RB,56,b,d,a,0,-0.222
8158,1,RB,57,b,j,b,1,-0.222
8158,1,RB,58,b,d,a,0,-0.222
8158,1,RB,59,b,j,b,1,-0.221
8158,1,RB,60,a,j,b,0,-0.223
8158,1,RB,61,a,j,b,0,-0.214
8158,1,RB,62,b,d,a,0,-0.222
8158,1,RB,63,a,d,a,1,-0.222
8158,1,RB,64,a,d,a,1,-0.222
8158,1,RB,65,b,j,b,1,-0.223
8158,1,RB,66,b,d,a,0,-0.221
8158,1,RB,67,b,d,a,0,-0.22
8158,1,RB,68,a,d,a,1,-0.221
8158,1,RB,69,a,d,a,1,-0.223
8158,1,RB,70,a,j,b,0,0.648
8158,1,RB,71,a,d,a,1,-0.21100000000000002
8158,1,RB,72,b,d,a,0,-0.221
8158,1,RB,73,b,d,a,0,-0.222
8158,1,RB,74,a,d,a,1,0.375
8158,1,RB,75,a,d,a,1,0.294
8158,1,RB,76,b,d,a,0,0.377
8158,1,RB,77,a,j,b,0,-0.017
8158,1,RB,78,a,d,a,1,-0.222
8158,1,RB,79,a,j,b,0,-0.22
8158,1,RB,80,b,j,b,1,-0.222
8158,2,RB,81,a,j,b,0,-0.22
8158,2,RB,82,b,j,b,1,-0.222
8158,2,RB,83,a,j,b,0,-0.221
8158,2,RB,84,b,j,b,1,-0.213
8158,2,RB,85,b,j,b,1,0.44299999999999995
8158,2,RB,86,a,j,b,0,0.27
8158,2,RB,87,b,j,b,1,0.217
8158,2,RB,88,b,d,a,0,0.304
8158,2,RB,89,a,j,b,0,0.29100000000000004
8158,2,RB,90,b,d,a,0,0.237
8158,2,RB,91,b,j,b,1,-0.184
8158,2,RB,92,b,d,a,0,-0.22
8158,2,RB,93,b,j,b,1,0.284
8158,2,RB,94,a,d,a,1,0.552
8158,2,RB,95,b,j,b,1,0.24
8158,2,RB,96,a,d,a,1,-0.027000000000000003
8158,2,RB,97,b,d,a,0,-0.157
8158,2,RB,98,a,j,b,0,-0.222
8158,2,RB,99,b,d,a,0,-0.223
8158,2,RB,100,a,d,a,1,-0.221
8158,2,RB,101,b,j,b,1,-0.221
8158,2,RB,102,a,j,b,0,-0.174
8158,2,RB,103,a,d,a,1,-0.222
8158,2,RB,104,b,d,a,0,-0.223
8158,2,RB,105,b,d,a,0,-0.221
8158,2,RB,106,a,j,b,0,-0.222
8158,2,RB,107,a,j,b,0,-0.221
8158,2,RB,108,b,j,b,1,-0.221
8158,2,RB,109,a,j,b,0,-0.222
8158,2,RB,110,b,j,b,1,-0.221
8158,2,RB,111,a,j,b,0,-0.221
8158,2,RB,112,b,d,a,0,-0.221
8158,2,RB,113,b,d,a,0,-0.222
8158,2,RB,114,b,d,a,0,-0.221
8158,2,RB,115,a,d,a,1,-0.221
8158,2,RB,116,b,d,a,0,-0.222
8158,2,RB,117,b,d,a,0,-0.221
8158,2,RB,118,a,d,a,1,-0.223
8158,2,RB,119,a,d,a,1,-0.221
8158,2,RB,120,a,d,a,1,-0.125
8158,2,RB,121,a,d,a,1,-0.182
8158,2,RB,122,a,d,a,1,-0.221
8158,2,RB,123,b,d,a,0,-0.223
8158,2,RB,124,a,j,b,0,-0.221
8158,2,RB,125,b,j,b,1,-0.22
8158,2,RB,126,b,j,b,1,-0.222
8158,2,RB,127,a,j,b,0,-0.221
8158,2,RB,128,a,d,a,1,-0.223
8158,2,RB,129,a,j,b,0,-0.221
8158,2,RB,130,b,d,a,0,-0.222
8158,2,RB,131,a,d,a,1,-0.071
8158,2,RB,132,b,d,a,0,-0.221
8158,2,RB,133,b,j,b,1,-0.187
8158,2,RB,134,a,d,a,1,0.019
8158,2,RB,135,a,j,b,0,-0.094
8158,2,RB,136,b,d,a,0,-0.221
8158,2,RB,137,b,d,a,0,1.439
8158,2,RB,138,b,j,b,1,0.435
8158,2,RB,139,b,j,b,1,0.792
8158,2,RB,140,a,j,b,0,0.516
8158,2,RB,141,a,j,b,0,0.391
8158,2,RB,142,b,d,a,0,-0.171
8158,2,RB,143,a,d,a,1,0.436
8158,2,RB,144,a,d,a,1,0.56
8158,2,RB,145,b,d,a,0,0.312
8158,2,RB,146,b,j,b,1,0.138
8158,2,RB,147,b,d,a,0,-0.215
8158,2,RB,148,a,d,a,1,-0.17600000000000002
