Accuracy,Block,BlockNum,KEY,RESP,RT,StimType,Stimulus,Subject,Trial,key_pressed
1,UnsupervisedDense,3,,nottarget,0.385,nottarget,contr7,8165,26,n
1,UnsupervisedDense,3,,nottarget,0.406,nottarget,contr11,8165,27,n
1,UnsupervisedDense,3,,nottarget,0.499,nottarget,catch3,8165,28,n
1,UnsupervisedDense,3,,target,0.581,target,test16,8165,29,x
1,UnsupervisedDense,3,,nottarget,0.48200000000000004,nottarget,contr9,8165,30,n
1,UnsupervisedDense,3,,nottarget,0.517,nottarget,contr4,8165,31,n
1,UnsupervisedDense,3,,nottarget,1.574,nottarget,catch4,8165,32,n
1,UnsupervisedDense,3,,nottarget,0.684,nottarget,contr13,8165,33,n
1,UnsupervisedDense,3,,target,0.67,target,test8,8165,34,x
0,UnsupervisedDense,3,,nottarget,0.439,target,test5,8165,35,n
1,UnsupervisedDense,3,,target,0.54,target,test14,8165,36,x
1,UnsupervisedDense,3,,target,0.508,target,test9,8165,37,x
1,UnsupervisedDense,3,,nottarget,0.493,nottarget,catch6,8165,38,n
1,UnsupervisedDense,3,,nottarget,0.716,nottarget,contr14,8165,39,n
1,UnsupervisedDense,3,,target,0.518,target,test4,8165,40,x
1,SupervisedDense,4,,target,1.33,target,test11,8165,1,x
1,SupervisedDense,4,,nottarget,0.993,nottarget,contr1,8165,2,n
1,SupervisedDense,4,,nottarget,0.47200000000000003,nottarget,contr4,8165,3,n
1,SupervisedDense,4,,nottarget,0.754,nottarget,catch5,8165,4,n
1,SupervisedDense,4,,target,1.24,target,test9,8165,5,x
1,SupervisedDense,4,,nottarget,0.613,nottarget,contr11,8165,6,n
1,SupervisedDense,4,,target,0.721,target,test15,8165,7,x
1,SupervisedDense,4,,target,0.682,target,test2,8165,8,x
0,SupervisedDense,4,,None,9999.0,target,test3,8165,9,None
1,SupervisedDense,4,,nottarget,0.9359999999999999,nottarget,catch4,8165,10,n
1,SupervisedDense,4,,nottarget,0.447,nottarget,catch7,8165,11,n
1,SupervisedDense,4,,nottarget,0.547,nottarget,contr12,8165,12,n
1,SupervisedDense,4,,nottarget,0.667,nottarget,contr15,8165,13,n
1,SupervisedDense,4,,nottarget,0.644,nottarget,catch3,8165,14,n
1,SupervisedDense,4,,nottarget,1.081,nottarget,contr13,8165,15,n
1,SupervisedDense,4,,nottarget,0.395,nottarget,contr6,8165,16,n
1,SupervisedDense,4,,nottarget,0.511,nottarget,contr8,8165,17,n
1,SupervisedDense,4,,target,1.4569999999999999,target,test10,8165,18,x
1,SupervisedDense,4,,target,0.602,target,test16,8165,19,x
1,SupervisedDense,4,,target,0.505,target,test7,8165,20,x
1,SupervisedDense,4,,target,1.3940000000000001,target,test13,8165,21,x
1,SupervisedDense,4,,target,0.45399999999999996,target,test5,8165,22,x
1,SupervisedDense,4,,nottarget,0.523,nottarget,contr7,8165,23,n
1,SupervisedDense,4,,nottarget,0.907,nottarget,contr3,8165,24,n
1,SupervisedDense,4,,nottarget,0.946,nottarget,contr5,8165,25,n
1,SupervisedDense,4,,nottarget,0.547,nottarget,contr16,8165,26,n
1,SupervisedDense,4,,nottarget,0.514,nottarget,contr9,8165,27,n
1,SupervisedDense,4,,target,1.0490000000000002,target,test12,8165,28,x
1,SupervisedDense,4,,nottarget,0.59,nottarget,contr14,8165,29,n
1,SupervisedDense,4,,target,0.852,target,test6,8165,30,x
1,SupervisedDense,4,,nottarget,0.871,nottarget,catch1,8165,31,n
1,SupervisedDense,4,,nottarget,0.49,nottarget,catch8,8165,32,n
1,SupervisedDense,4,,nottarget,0.33,nottarget,catch6,8165,33,n
1,SupervisedDense,4,,nottarget,0.402,nottarget,catch2,8165,34,n
1,SupervisedDense,4,,target,1.097,target,test4,8165,35,x
1,SupervisedDense,4,,nottarget,1.889,nottarget,contr10,8165,36,n
1,SupervisedDense,4,,target,0.611,target,test14,8165,37,x
1,SupervisedDense,4,,nottarget,0.64,nottarget,contr2,8165,38,n
1,SupervisedDense,4,,target,0.644,target,test8,8165,39,x
1,SupervisedDense,4,,target,1.126,target,test1,8165,40,x
1,SupervisedSparse,1,x,target,1.38,target,test12,8038,1,
1,SupervisedSparse,1,n,nottarget,2.8089999999999997,nottarget,contr5,8038,2,
1,SupervisedSparse,1,n,nottarget,1.092,nottarget,contr2,8038,3,
1,SupervisedSparse,1,n,nottarget,1.062,nottarget,catch3,8038,4,
1,SupervisedSparse,1,n,nottarget,1.065,nottarget,contr4,8038,5,
1,SupervisedSparse,1,n,nottarget,0.852,nottarget,catch8,8038,6,
1,SupervisedSparse,1,n,nottarget,1.319,nottarget,contr15,8038,7,
1,SupervisedSparse,1,x,target,0.527,target,test14,8038,8,
1,SupervisedSparse,1,n,nottarget,0.8540000000000001,nottarget,catch5,8038,9,
0,SupervisedSparse,1,x,target,0.785,nottarget,contr6,8038,10,
1,SupervisedSparse,1,n,nottarget,1.6469999999999998,nottarget,contr12,8038,11,
1,SupervisedSparse,1,n,nottarget,0.61,nottarget,contr7,8038,12,
1,SupervisedSparse,1,x,target,0.6940000000000001,target,test11,8038,13,
1,SupervisedSparse,1,n,nottarget,0.5670000000000001,nottarget,contr9,8038,14,
1,SupervisedSparse,1,x,target,0.6859999999999999,target,test9,8038,15,
1,SupervisedSparse,1,x,target,1.135,target,test1,8038,16,
1,SupervisedSparse,1,x,target,0.512,target,test2,8038,17,
1,SupervisedSparse,1,x,target,0.44,target,test4,8038,18,
1,SupervisedSparse,1,n,nottarget,0.58,nottarget,catch4,8038,19,
1,SupervisedSparse,1,n,nottarget,0.7070000000000001,nottarget,contr13,8038,20,
1,SupervisedSparse,1,x,target,0.562,target,test13,8038,21,
1,SupervisedSparse,1,n,nottarget,0.737,nottarget,contr11,8038,22,
1,SupervisedSparse,1,n,nottarget,0.873,nottarget,catch1,8038,23,
1,SupervisedSparse,1,x,target,0.963,target,test10,8038,24,
1,SupervisedSparse,1,n,nottarget,0.754,nottarget,catch7,8038,25,
1,SupervisedSparse,1,n,nottarget,0.5770000000000001,nottarget,contr16,8038,26,
1,SupervisedSparse,1,n,nottarget,1.111,nottarget,contr8,8038,27,
1,SupervisedSparse,1,n,nottarget,0.48,nottarget,contr14,8038,28,
1,SupervisedSparse,1,x,target,0.57,target,test15,8038,29,
1,SupervisedSparse,1,x,target,0.47200000000000003,target,test5,8038,30,
1,SupervisedSparse,1,n,nottarget,0.515,nottarget,contr3,8038,31,
1,SupervisedSparse,1,x,target,0.78,target,test6,8038,32,
1,SupervisedSparse,1,n,nottarget,0.537,nottarget,catch2,8038,33,
1,SupervisedSparse,1,x,target,0.617,target,test8,8038,34,
1,SupervisedSparse,1,n,nottarget,0.541,nottarget,contr1,8038,35,
1,SupervisedSparse,1,x,target,0.579,target,test3,8038,36,
1,SupervisedSparse,1,n,nottarget,0.6659999999999999,nottarget,catch6,8038,37,
1,SupervisedSparse,1,x,target,0.606,target,test7,8038,38,
1,SupervisedSparse,1,n,nottarget,0.529,nottarget,contr10,8038,39,
1,SupervisedSparse,1,x,target,0.69,target,test16,8038,40,
1,UnsupervisedSparse,2,n,nottarget,2.69,nottarget,contr15,8038,1,
1,UnsupervisedSparse,2,x,target,1.043,target,test8,8038,2,
1,UnsupervisedSparse,2,x,target,1.055,target,test9,8038,3,
0,UnsupervisedSparse,2,n,nottarget,1.865,target,test12,8038,4,
1,UnsupervisedSparse,2,x,target,1.077,target,test11,8038,5,
1,UnsupervisedSparse,2,n,nottarget,1.446,nottarget,contr5,8038,6,
1,UnsupervisedSparse,2,x,target,0.9209999999999999,target,test7,8038,7,
1,UnsupervisedSparse,2,n,nottarget,0.8809999999999999,nottarget,catch4,8038,8,
1,UnsupervisedSparse,2,n,nottarget,0.6759999999999999,nottarget,catch3,8038,9,
1,UnsupervisedSparse,2,x,target,0.9259999999999999,target,test5,8038,10,
1,UnsupervisedSparse,2,x,target,0.7090000000000001,target,test3,8038,11,
1,UnsupervisedSparse,2,n,nottarget,0.982,nottarget,contr4,8038,12,
1,UnsupervisedSparse,2,n,nottarget,1.091,nottarget,contr7,8038,13,
1,UnsupervisedSparse,2,n,nottarget,1.3330000000000002,nottarget,contr13,8038,14,
1,UnsupervisedSparse,2,x,target,0.797,target,test2,8038,15,
1,UnsupervisedSparse,2,x,target,0.747,target,test14,8038,16,
0,UnsupervisedSparse,2,n,nottarget,1.507,target,test16,8038,17,
1,UnsupervisedSparse,2,n,nottarget,1.034,nottarget,catch1,8038,18,
1,UnsupervisedSparse,2,x,target,0.743,target,test4,8038,19,
1,UnsupervisedSparse,2,x,target,0.893,target,test13,8038,20,
1,UnsupervisedSparse,2,n,nottarget,1.088,nottarget,contr8,8038,21,
0,UnsupervisedSparse,2,x,target,1.881,nottarget,contr11,8038,22,
1,UnsupervisedSparse,2,n,nottarget,1.7790000000000001,nottarget,contr3,8038,23,
1,UnsupervisedSparse,2,n,nottarget,1.369,nottarget,contr9,8038,24,
1,UnsupervisedSparse,2,n,nottarget,0.895,nottarget,contr1,8038,25,
1,UnsupervisedSparse,2,n,nottarget,0.889,nottarget,contr14,8038,26,
0,UnsupervisedSparse,2,x,target,1.026,nottarget,contr2,8038,27,
1,UnsupervisedSparse,2,n,nottarget,0.838,nottarget,catch2,8038,28,
1,UnsupervisedSparse,2,x,target,0.753,target,test15,8038,29,
1,UnsupervisedSparse,2,x,target,0.602,target,test1,8038,30,
1,UnsupervisedSparse,2,n,nottarget,0.648,nottarget,catch7,8038,31,
1,UnsupervisedSparse,2,x,target,0.6970000000000001,target,test6,8038,32,
1,UnsupervisedSparse,2,n,nottarget,0.755,nottarget,catch6,8038,33,
0,UnsupervisedSparse,2,x,target,1.172,nottarget,contr10,8038,34,
1,UnsupervisedSparse,2,n,nottarget,1.321,nottarget,contr12,8038,35,
1,UnsupervisedSparse,2,x,target,1.033,target,test10,8038,36,
1,UnsupervisedSparse,2,n,nottarget,0.693,nottarget,catch8,8038,37,
0,UnsupervisedSparse,2,x,target,0.767,nottarget,contr16,8038,38,
0,UnsupervisedSparse,2,x,target,0.894,nottarget,contr6,8038,39,
1,UnsupervisedSparse,2,n,nottarget,0.542,nottarget,catch5,8038,40,
1,UnsupervisedDense,3,x,target,1.578,target,test7,8038,1,
1,UnsupervisedDense,3,n,nottarget,1.214,nottarget,catch3,8038,2,
1,UnsupervisedDense,3,n,nottarget,1.067,nottarget,contr1,8038,3,
1,UnsupervisedDense,3,n,nottarget,0.909,nottarget,catch1,8038,4,
1,UnsupervisedDense,3,n,nottarget,2.853,nottarget,contr8,8038,5,
1,UnsupervisedDense,3,n,nottarget,0.743,nottarget,catch5,8038,6,
1,UnsupervisedDense,3,x,target,0.542,target,test16,8038,7,
1,UnsupervisedDense,3,x,target,0.573,target,test14,8038,8,
1,UnsupervisedDense,3,x,target,0.5770000000000001,target,test15,8038,9,
1,UnsupervisedDense,3,n,nottarget,0.8240000000000001,nottarget,catch2,8038,10,
1,UnsupervisedDense,3,n,nottarget,0.539,nottarget,catch7,8038,11,
1,UnsupervisedDense,3,n,nottarget,0.594,nottarget,catch4,8038,12,
1,UnsupervisedDense,3,x,target,0.831,target,test9,8038,13,
1,UnsupervisedDense,3,n,nottarget,1.099,nottarget,contr3,8038,14,
1,UnsupervisedDense,3,x,target,0.763,target,test8,8038,15,
1,UnsupervisedDense,3,x,target,0.737,target,test12,8038,16,
1,UnsupervisedDense,3,n,nottarget,0.5760000000000001,nottarget,catch8,8038,17,
1,UnsupervisedDense,3,n,nottarget,0.951,nottarget,contr2,8038,18,
1,UnsupervisedDense,3,x,target,0.773,target,test6,8038,19,
1,UnsupervisedDense,3,n,nottarget,0.6890000000000001,nottarget,contr13,8038,20,
1,UnsupervisedDense,3,n,nottarget,1.203,nottarget,contr10,8038,21,
1,UnsupervisedDense,3,n,nottarget,0.616,nottarget,contr15,8038,22,
1,UnsupervisedDense,3,x,target,0.7070000000000001,target,test1,8038,23,
1,UnsupervisedDense,3,n,nottarget,0.6679999999999999,nottarget,contr7,8038,24,
1,UnsupervisedDense,3,n,nottarget,0.462,nottarget,contr12,8038,25,
1,UnsupervisedDense,3,n,nottarget,0.495,nottarget,contr16,8038,26,
1,UnsupervisedDense,3,x,target,0.585,target,test13,8038,27,
1,UnsupervisedDense,3,x,target,0.39,target,test11,8038,28,
1,UnsupervisedDense,3,n,nottarget,0.7859999999999999,nottarget,contr14,8038,29,
1,UnsupervisedDense,3,x,target,0.6,target,test3,8038,30,
1,UnsupervisedDense,3,x,target,0.502,target,test4,8038,31,
1,UnsupervisedDense,3,n,nottarget,0.8759999999999999,nottarget,contr6,8038,32,
1,UnsupervisedDense,3,n,nottarget,0.5589999999999999,nottarget,contr11,8038,33,
1,UnsupervisedDense,3,x,target,0.9259999999999999,target,test5,8038,34,
1,UnsupervisedDense,3,n,nottarget,0.629,nottarget,contr9,8038,35,
1,UnsupervisedDense,3,n,nottarget,0.5920000000000001,nottarget,contr5,8038,36,
1,UnsupervisedDense,3,x,target,0.691,target,test10,8038,37,
1,UnsupervisedDense,3,x,target,0.43700000000000006,target,test2,8038,38,
1,UnsupervisedDense,3,n,nottarget,0.977,nottarget,contr4,8038,39,
1,UnsupervisedDense,3,n,nottarget,0.574,nottarget,catch6,8038,40,
1,SupervisedDense,4,n,nottarget,1.899,nottarget,contr10,8038,1,
1,SupervisedDense,4,x,target,2.1959999999999997,target,test8,8038,2,
1,SupervisedDense,4,n,nottarget,1.528,nottarget,catch2,8038,3,
1,SupervisedDense,4,x,target,0.68,target,test10,8038,4,
1,SupervisedDense,4,n,nottarget,1.768,nottarget,catch5,8038,5,
1,SupervisedDense,4,n,nottarget,0.815,nottarget,catch8,8038,6,
1,SupervisedDense,4,x,target,0.883,target,test9,8038,7,
1,SupervisedDense,4,x,target,1.165,target,test14,8038,8,
1,SupervisedDense,4,x,target,2.8489999999999998,target,test4,8038,9,
1,SupervisedDense,4,n,nottarget,1.148,nottarget,contr4,8038,10,
1,SupervisedDense,4,x,target,1.05,target,test12,8038,11,
1,SupervisedDense,4,x,target,0.71,target,test2,8038,12,
1,SupervisedDense,4,x,target,0.581,target,test6,8038,13,
1,SupervisedDense,4,n,nottarget,0.604,nottarget,contr12,8038,14,
1,SupervisedDense,4,x,target,0.768,target,test15,8038,15,
1,SupervisedDense,4,n,nottarget,0.7340000000000001,nottarget,contr9,8038,16,
1,SupervisedDense,4,n,nottarget,0.5820000000000001,nottarget,contr6,8038,17,
1,SupervisedDense,4,n,nottarget,0.556,nottarget,contr8,8038,18,
1,SupervisedDense,4,n,nottarget,0.441,nottarget,contr16,8038,19,
1,SupervisedDense,4,n,nottarget,0.684,nottarget,catch4,8038,20,
1,SupervisedDense,4,x,target,0.966,target,test7,8038,21,
1,SupervisedDense,4,x,target,0.773,target,test16,8038,22,
1,SupervisedDense,4,n,nottarget,0.7070000000000001,nottarget,contr1,8038,23,
1,SupervisedDense,4,n,nottarget,0.531,nottarget,catch1,8038,24,
1,SupervisedDense,4,n,nottarget,0.794,nottarget,contr14,8038,25,
1,SupervisedDense,4,n,nottarget,0.424,nottarget,contr13,8038,26,
1,SupervisedDense,4,n,nottarget,0.6990000000000001,nottarget,contr11,8038,27,
1,SupervisedDense,4,x,target,0.612,target,test11,8038,28,
1,SupervisedDense,4,x,target,0.601,target,test3,8038,29,
1,SupervisedDense,4,x,target,0.494,target,test13,8038,30,
1,SupervisedDense,4,n,nottarget,0.615,nottarget,contr5,8038,31,
1,SupervisedDense,4,x,target,0.62,target,test1,8038,32,
1,SupervisedDense,4,n,nottarget,0.584,nottarget,contr7,8038,33,
1,SupervisedDense,4,n,nottarget,0.532,nottarget,catch6,8038,34,
1,SupervisedDense,4,n,nottarget,0.532,nottarget,catch7,8038,35,
0,SupervisedDense,4,x,target,0.708,nottarget,contr2,8038,36,
1,SupervisedDense,4,n,nottarget,0.7,nottarget,contr15,8038,37,
1,SupervisedDense,4,x,target,0.6609999999999999,target,test5,8038,38,
1,SupervisedDense,4,n,nottarget,0.767,nottarget,catch3,8038,39,
1,SupervisedDense,4,n,nottarget,0.764,nottarget,contr3,8038,40,
1,SupervisedSparse,1,n,nottarget,3.41,nottarget,contr3,8042,1,
1,SupervisedSparse,1,x,target,1.9340000000000002,target,test5,8042,2,
1,SupervisedSparse,1,n,nottarget,0.823,nottarget,catch1,8042,3,
1,SupervisedSparse,1,x,target,0.6970000000000001,target,test15,8042,4,
1,SupervisedSparse,1,x,target,0.843,target,test11,8042,5,
1,SupervisedSparse,1,x,target,0.622,target,test13,8042,6,
1,SupervisedSparse,1,n,nottarget,1.314,nottarget,contr16,8042,7,
1,SupervisedSparse,1,x,target,0.875,target,test10,8042,8,
1,SupervisedSparse,1,n,nottarget,1.035,nottarget,contr10,8042,9,
1,SupervisedSparse,1,n,nottarget,1.327,nottarget,contr2,8042,10,
1,SupervisedSparse,1,n,nottarget,1.278,nottarget,contr6,8042,11,
1,SupervisedSparse,1,n,nottarget,0.68,nottarget,catch7,8042,12,
1,SupervisedSparse,1,x,target,0.77,target,test3,8042,13,
1,SupervisedSparse,1,n,nottarget,0.616,nottarget,catch8,8042,14,
1,SupervisedSparse,1,x,target,0.757,target,test4,8042,15,
1,SupervisedSparse,1,x,target,1.0190000000000001,target,test2,8042,16,
1,SupervisedSparse,1,n,nottarget,0.67,nottarget,contr12,8042,17,
1,SupervisedSparse,1,n,nottarget,0.69,nottarget,catch2,8042,18,
1,SupervisedSparse,1,n,nottarget,1.3780000000000001,nottarget,contr14,8042,19,
1,SupervisedSparse,1,x,target,0.679,target,test8,8042,20,
1,SupervisedSparse,1,n,nottarget,0.57,nottarget,catch3,8042,21,
1,SupervisedSparse,1,x,target,0.92,target,test16,8042,22,
1,SupervisedSparse,1,n,nottarget,0.424,nottarget,catch6,8042,23,
1,SupervisedSparse,1,x,target,2.108,target,test14,8042,24,
1,SupervisedSparse,1,x,target,0.62,target,test6,8042,25,
1,SupervisedSparse,1,x,target,0.672,target,test1,8042,26,
1,SupervisedSparse,1,n,nottarget,0.537,nottarget,contr1,8042,27,
1,SupervisedSparse,1,n,nottarget,0.785,nottarget,contr4,8042,28,
1,SupervisedSparse,1,n,nottarget,0.544,nottarget,catch5,8042,29,
1,SupervisedSparse,1,n,nottarget,0.461,nottarget,contr5,8042,30,
1,SupervisedSparse,1,n,nottarget,0.41700000000000004,nottarget,contr9,8042,31,
1,SupervisedSparse,1,n,nottarget,0.43700000000000006,nottarget,contr11,8042,32,
1,SupervisedSparse,1,n,nottarget,0.7040000000000001,nottarget,contr8,8042,33,
1,SupervisedSparse,1,n,nottarget,1.3619999999999999,nottarget,contr15,8042,34,
1,SupervisedSparse,1,x,target,0.68,target,test7,8042,35,
1,SupervisedSparse,1,n,nottarget,0.945,nottarget,contr7,8042,36,
1,SupervisedSparse,1,x,target,0.47200000000000003,target,test9,8042,37,
1,SupervisedSparse,1,x,target,1.442,target,test12,8042,38,
1,SupervisedSparse,1,n,nottarget,0.596,nottarget,catch4,8042,39,
1,SupervisedSparse,1,n,nottarget,0.674,nottarget,contr13,8042,40,
0,SupervisedDense,2,None,None,9999.0,target,test5,8042,1,
1,SupervisedDense,2,n,nottarget,1.359,nottarget,catch8,8042,2,
1,SupervisedDense,2,x,target,1.6840000000000002,target,test10,8042,3,
1,SupervisedDense,2,x,target,1.6769999999999998,target,test3,8042,4,
1,SupervisedDense,2,n,nottarget,0.9570000000000001,nottarget,catch1,8042,5,
1,SupervisedDense,2,n,nottarget,1.053,nottarget,contr15,8042,6,
1,SupervisedDense,2,n,nottarget,1.367,nottarget,contr8,8042,7,
1,SupervisedDense,2,n,nottarget,0.877,nottarget,contr10,8042,8,
1,SupervisedDense,2,n,nottarget,0.7340000000000001,nottarget,contr11,8042,9,
1,SupervisedDense,2,n,nottarget,0.78,nottarget,contr16,8042,10,
1,SupervisedDense,2,n,nottarget,1.234,nottarget,contr1,8042,11,
1,SupervisedDense,2,n,nottarget,0.862,nottarget,contr12,8042,12,
1,SupervisedDense,2,n,nottarget,0.68,nottarget,contr4,8042,13,
1,SupervisedDense,2,n,nottarget,0.937,nottarget,contr6,8042,14,
1,SupervisedDense,2,n,nottarget,1.128,nottarget,catch5,8042,15,
1,SupervisedDense,2,x,target,1.161,target,test8,8042,16,
1,SupervisedDense,2,x,target,1.087,target,test9,8042,17,
1,SupervisedDense,2,x,target,0.672,target,test2,8042,18,
1,SupervisedDense,2,n,nottarget,1.2819999999999998,nottarget,contr5,8042,19,
1,SupervisedDense,2,x,target,1.466,target,test1,8042,20,
1,SupervisedDense,2,n,nottarget,0.877,nottarget,contr9,8042,21,
1,SupervisedDense,2,n,nottarget,0.789,nottarget,contr2,8042,22,
1,SupervisedDense,2,x,target,1.043,target,test11,8042,23,
1,SupervisedDense,2,x,target,1.15,target,test15,8042,24,
1,SupervisedDense,2,n,nottarget,0.556,nottarget,catch7,8042,25,
1,SupervisedDense,2,x,target,1.075,target,test4,8042,26,
1,SupervisedDense,2,x,target,0.851,target,test7,8042,27,
1,SupervisedDense,2,n,nottarget,0.511,nottarget,contr3,8042,28,
1,SupervisedDense,2,n,nottarget,0.591,nottarget,contr14,8042,29,
1,SupervisedDense,2,x,target,0.754,target,test12,8042,30,
1,SupervisedDense,2,n,nottarget,0.5379999999999999,nottarget,catch4,8042,31,
1,SupervisedDense,2,n,nottarget,0.514,nottarget,catch2,8042,32,
1,SupervisedDense,2,x,target,0.9520000000000001,target,test6,8042,33,
1,SupervisedDense,2,n,nottarget,0.752,nottarget,catch3,8042,34,
1,SupervisedDense,2,x,target,0.777,target,test13,8042,35,
1,SupervisedDense,2,x,target,0.996,target,test16,8042,36,
0,SupervisedDense,2,x,target,0.0,nottarget,catch6,8042,37,
1,SupervisedDense,2,n,nottarget,1.911,nottarget,contr13,8042,38,
1,SupervisedDense,2,x,target,1.806,target,test14,8042,39,
1,SupervisedDense,2,n,nottarget,0.706,nottarget,contr7,8042,40,
1,UnsupervisedDense,3,n,nottarget,2.235,nottarget,catch3,8042,1,
1,UnsupervisedDense,3,x,target,1.094,target,test3,8042,2,
1,UnsupervisedDense,3,n,nottarget,1.222,nottarget,contr6,8042,3,
1,UnsupervisedDense,3,n,nottarget,0.9229999999999999,nottarget,catch7,8042,4,
1,UnsupervisedDense,3,n,nottarget,0.89,nottarget,contr8,8042,5,
1,UnsupervisedDense,3,x,target,0.659,target,test11,8042,6,
1,UnsupervisedDense,3,x,target,0.637,target,test12,8042,7,
1,UnsupervisedDense,3,n,nottarget,0.7190000000000001,nottarget,contr15,8042,8,
1,UnsupervisedDense,3,x,target,1.368,target,test16,8042,9,
1,UnsupervisedDense,3,n,nottarget,0.966,nottarget,catch1,8042,10,
1,UnsupervisedDense,3,x,target,1.1,target,test5,8042,11,
1,UnsupervisedDense,3,x,target,1.245,target,test7,8042,12,
1,UnsupervisedDense,3,n,nottarget,0.758,nottarget,contr2,8042,13,
1,UnsupervisedDense,3,n,nottarget,0.821,nottarget,catch5,8042,14,
1,UnsupervisedDense,3,n,nottarget,0.737,nottarget,contr4,8042,15,
1,UnsupervisedDense,3,x,target,1.033,target,test6,8042,16,
1,UnsupervisedDense,3,x,target,1.124,target,test1,8042,17,
1,UnsupervisedDense,3,x,target,0.97,target,test14,8042,18,
1,UnsupervisedDense,3,n,nottarget,0.8809999999999999,nottarget,contr3,8042,19,
1,UnsupervisedDense,3,n,nottarget,1.754,nottarget,catch8,8042,20,
1,UnsupervisedDense,3,x,target,1.464,target,test9,8042,21,
1,UnsupervisedDense,3,x,target,1.6569999999999998,target,test8,8042,22,
1,UnsupervisedDense,3,x,target,2.076,target,test10,8042,23,
1,UnsupervisedDense,3,n,nottarget,0.764,nottarget,contr10,8042,24,
1,UnsupervisedDense,3,n,nottarget,1.3869999999999998,nottarget,contr13,8042,25,
1,UnsupervisedDense,3,x,target,2.134,target,test13,8042,26,
1,UnsupervisedDense,3,n,nottarget,1.1909999999999998,nottarget,contr16,8042,27,
1,UnsupervisedDense,3,n,nottarget,0.818,nottarget,contr1,8042,28,
1,UnsupervisedDense,3,x,target,2.103,target,test2,8042,29,
1,UnsupervisedDense,3,n,nottarget,0.8320000000000001,nottarget,contr5,8042,30,
1,UnsupervisedDense,3,x,target,1.379,target,test15,8042,31,
1,UnsupervisedDense,3,n,nottarget,0.807,nottarget,contr7,8042,32,
1,UnsupervisedDense,3,n,nottarget,0.9,nottarget,contr11,8042,33,
1,UnsupervisedDense,3,n,nottarget,0.741,nottarget,catch2,8042,34,
1,UnsupervisedDense,3,n,nottarget,1.5,nottarget,contr9,8042,35,
1,UnsupervisedDense,3,n,nottarget,0.8690000000000001,nottarget,contr12,8042,36,
1,UnsupervisedDense,3,n,nottarget,0.597,nottarget,catch6,8042,37,
1,UnsupervisedDense,3,x,target,1.219,target,test4,8042,38,
1,UnsupervisedDense,3,n,nottarget,0.6709999999999999,nottarget,contr14,8042,39,
1,UnsupervisedDense,3,n,nottarget,0.696,nottarget,catch4,8042,40,
1,UnsupervisedSparse,4,n,nottarget,1.28,nottarget,contr8,8042,1,
1,UnsupervisedSparse,4,n,nottarget,0.696,nottarget,contr7,8042,2,
1,UnsupervisedSparse,4,n,nottarget,0.8190000000000001,nottarget,contr14,8042,3,
1,UnsupervisedSparse,4,x,target,1.248,target,test3,8042,4,
1,UnsupervisedSparse,4,x,target,1.0190000000000001,target,test1,8042,5,
1,UnsupervisedSparse,4,x,target,1.5590000000000002,target,test13,8042,6,
1,UnsupervisedSparse,4,n,nottarget,0.797,nottarget,catch6,8042,7,
1,UnsupervisedSparse,4,x,target,1.827,target,test12,8042,8,
1,UnsupervisedSparse,4,n,nottarget,1.054,nottarget,contr1,8042,9,
1,UnsupervisedSparse,4,n,nottarget,1.969,nottarget,contr16,8042,10,
1,UnsupervisedSparse,4,x,target,0.856,target,test4,8042,11,
1,UnsupervisedSparse,4,n,nottarget,0.8029999999999999,nottarget,catch5,8042,12,
1,UnsupervisedSparse,4,x,target,2.072,target,test10,8042,13,
1,UnsupervisedSparse,4,n,nottarget,1.315,nottarget,contr3,8042,14,
1,UnsupervisedSparse,4,x,target,2.474,target,test14,8042,15,
1,UnsupervisedSparse,4,n,nottarget,0.772,nottarget,contr12,8042,16,
1,UnsupervisedSparse,4,n,nottarget,0.8420000000000001,nottarget,contr2,8042,17,
1,UnsupervisedSparse,4,n,nottarget,0.726,nottarget,contr11,8042,18,
1,UnsupervisedSparse,4,n,nottarget,0.743,nottarget,catch8,8042,19,
1,UnsupervisedSparse,4,x,target,0.821,target,test11,8042,20,
1,UnsupervisedSparse,4,n,nottarget,1.002,nottarget,catch7,8042,21,
1,UnsupervisedSparse,4,n,nottarget,0.95,nottarget,contr9,8042,22,
1,UnsupervisedSparse,4,n,nottarget,0.5660000000000001,nottarget,catch3,8042,23,
1,UnsupervisedSparse,4,n,nottarget,0.95,nottarget,contr10,8042,24,
1,UnsupervisedSparse,4,n,nottarget,0.66,nottarget,contr13,8042,25,
1,UnsupervisedSparse,4,n,nottarget,0.607,nottarget,contr5,8042,26,
1,UnsupervisedSparse,4,x,target,0.9490000000000001,target,test7,8042,27,
1,UnsupervisedSparse,4,n,nottarget,0.779,nottarget,contr6,8042,28,
1,UnsupervisedSparse,4,x,target,0.905,target,test8,8042,29,
1,UnsupervisedSparse,4,n,nottarget,0.746,nottarget,catch1,8042,30,
1,UnsupervisedSparse,4,x,target,0.785,target,test2,8042,31,
1,UnsupervisedSparse,4,x,target,0.8390000000000001,target,test6,8042,32,
1,UnsupervisedSparse,4,x,target,1.018,target,test9,8042,33,
1,UnsupervisedSparse,4,n,nottarget,0.5589999999999999,nottarget,catch2,8042,34,
1,UnsupervisedSparse,4,x,target,1.094,target,test5,8042,35,
1,UnsupervisedSparse,4,x,target,0.951,target,test15,8042,36,
