Subject,Block,StimType,Trial,Stimulus,KEY,RESP,Accuracy,RT
8033,UnsupervisedDense,target,7,test3,x,target,1,0.597
8033,UnsupervisedDense,nottarget,8,contr4,n,nottarget,1,0.547
8033,UnsupervisedDense,nottarget,9,catch4,n,nottarget,1,1.171
8033,UnsupervisedDense,target,10,test15,x,target,1,0.833
8033,UnsupervisedDense,target,11,test12,x,target,1,0.517
8033,UnsupervisedDense,nottarget,12,catch6,n,nottarget,1,0.597
8033,UnsupervisedDense,nottarget,13,catch3,n,nottarget,1,0.506
8033,UnsupervisedDense,target,14,test10,x,target,1,0.579
8033,UnsupervisedDense,target,15,test9,x,target,1,0.48
8033,UnsupervisedDense,nottarget,16,contr13,n,nottarget,1,0.474
8033,UnsupervisedDense,nottarget,17,catch2,n,nottarget,1,2.5
8033,UnsupervisedDense,nottarget,18,catch5,n,nottarget,1,0.515
8033,UnsupervisedDense,nottarget,19,contr7,n,nottarget,1,3.045
8033,UnsupervisedDense,target,20,test1,x,target,1,0.838
8033,UnsupervisedDense,nottarget,21,catch7,n,nottarget,1,0.58
8033,UnsupervisedDense,nottarget,22,contr15,n,nottarget,1,0.889
8033,UnsupervisedDense,nottarget,23,contr1,n,nottarget,1,0.45
8033,UnsupervisedDense,target,24,test16,n,nottarget,0,0.574
8033,UnsupervisedDense,target,25,test7,x,target,1,0.7070000000000001
8033,UnsupervisedDense,nottarget,26,contr8,n,nottarget,1,0.588
8033,UnsupervisedDense,target,27,test14,x,target,1,0.5379999999999999
8033,UnsupervisedDense,nottarget,28,catch8,n,nottarget,1,1.018
8033,UnsupervisedDense,nottarget,29,catch1,n,nottarget,1,0.43799999999999994
8033,UnsupervisedDense,target,30,test6,x,target,1,0.473
8033,UnsupervisedDense,target,31,test5,x,target,1,0.483
8033,UnsupervisedDense,nottarget,32,contr5,n,nottarget,1,0.733
8033,UnsupervisedDense,nottarget,33,contr3,n,nottarget,1,0.605
8033,UnsupervisedDense,target,34,test13,x,target,1,0.721
8033,UnsupervisedDense,target,35,test4,x,target,1,0.578
8033,UnsupervisedDense,nottarget,36,contr11,n,nottarget,1,0.664
8033,UnsupervisedDense,target,37,test8,x,target,1,0.578
8033,UnsupervisedDense,nottarget,38,contr16,n,nottarget,1,0.585
8033,UnsupervisedDense,target,39,test11,x,target,1,0.43799999999999994
8033,UnsupervisedDense,nottarget,40,contr14,n,nottarget,1,0.466
8125,UnsupervisedSparse,nottarget,1,contr4,None,None,0,9999.0
8125,UnsupervisedSparse,nottarget,2,contr10,x,target,0,1.036
8125,UnsupervisedSparse,target,3,test1,x,target,1,2.1519999999999997
8125,UnsupervisedSparse,nottarget,4,catch7,n,nottarget,1,2.095
8125,UnsupervisedSparse,nottarget,5,contr2,x,target,0,1.6380000000000001
8125,UnsupervisedSparse,target,6,test13,x,target,1,1.755
8125,UnsupervisedSparse,target,7,test2,x,target,1,1.194
8125,UnsupervisedSparse,nottarget,8,catch8,n,nottarget,1,0.919
8125,UnsupervisedSparse,nottarget,9,catch6,n,nottarget,1,1.1740000000000002
8125,UnsupervisedSparse,nottarget,10,catch4,n,nottarget,1,0.718
8125,UnsupervisedSparse,nottarget,11,contr16,x,target,0,0.647
8125,UnsupervisedSparse,target,12,test7,x,target,1,0.545
8125,UnsupervisedSparse,nottarget,13,contr15,x,target,0,0.345
8125,UnsupervisedSparse,nottarget,14,catch5,n,nottarget,1,0.8490000000000001
8125,UnsupervisedSparse,target,15,test4,n,nottarget,0,0.40399999999999997
8125,UnsupervisedSparse,target,16,test15,x,target,1,0.522
8125,UnsupervisedSparse,nottarget,17,contr13,x,target,0,0.514
8125,UnsupervisedSparse,target,18,test10,x,target,1,0.506
8125,UnsupervisedSparse,nottarget,19,contr8,x,target,0,0.708
8125,UnsupervisedSparse,target,20,test16,x,target,1,0.381
8125,UnsupervisedSparse,target,21,test12,x,target,1,0.642
8125,UnsupervisedSparse,nottarget,22,contr6,x,target,0,0.541
8125,UnsupervisedSparse,target,23,test9,x,target,1,0.462
8125,UnsupervisedSparse,target,24,test6,x,target,1,0.735
8125,UnsupervisedSparse,nottarget,25,contr5,x,target,0,0.368
8125,UnsupervisedSparse,target,26,test14,x,target,1,0.639
8125,UnsupervisedSparse,nottarget,27,contr7,x,target,0,0.514
8125,UnsupervisedSparse,nottarget,28,contr1,x,target,0,0.732
8125,UnsupervisedSparse,nottarget,29,catch3,n,nottarget,1,1.028
8125,UnsupervisedSparse,nottarget,30,contr9,x,target,0,0.647
8125,UnsupervisedSparse,nottarget,31,contr11,x,target,0,0.595
8125,UnsupervisedSparse,nottarget,32,contr3,x,target,0,0.536
8125,UnsupervisedSparse,target,33,test8,x,target,1,0.359
8125,UnsupervisedSparse,nottarget,34,contr14,x,target,0,1.1909999999999998
8125,UnsupervisedSparse,target,35,test5,x,target,1,0.612
8125,UnsupervisedSparse,nottarget,36,contr12,x,target,0,0.424
8125,UnsupervisedSparse,target,37,test3,x,target,1,0.637
8125,UnsupervisedSparse,nottarget,38,catch1,n,nottarget,1,0.586
8125,UnsupervisedSparse,nottarget,39,catch2,n,nottarget,1,0.742
8125,UnsupervisedSparse,target,40,test11,x,target,1,0.743
8125,UnsupervisedDense,target,1,test3,x,target,1,3.431
8125,UnsupervisedDense,nottarget,2,catch4,n,nottarget,1,1.53
8125,UnsupervisedDense,target,3,test15,x,target,1,0.8490000000000001
8125,UnsupervisedDense,target,4,test16,x,target,1,0.7
8125,UnsupervisedDense,target,5,test5,x,target,1,0.675
8125,UnsupervisedDense,nottarget,6,contr8,n,nottarget,1,0.935
8125,UnsupervisedDense,target,7,test6,n,nottarget,0,4.118
8125,UnsupervisedDense,nottarget,8,contr5,n,nottarget,1,1.166
8125,UnsupervisedDense,nottarget,9,contr14,n,nottarget,1,1.083
8125,UnsupervisedDense,target,10,test1,x,target,1,2.34
8125,UnsupervisedDense,nottarget,11,catch3,n,nottarget,1,1.0270000000000001
8125,UnsupervisedDense,nottarget,12,catch2,n,nottarget,1,0.5660000000000001
8125,UnsupervisedDense,target,13,test7,x,target,1,1.125
8125,UnsupervisedDense,nottarget,14,catch7,n,nottarget,1,0.75
8125,UnsupervisedDense,target,15,test8,x,target,1,0.812
8125,UnsupervisedDense,nottarget,16,contr7,n,nottarget,1,0.768
8125,UnsupervisedDense,nottarget,17,catch1,n,nottarget,1,0.638
8125,UnsupervisedDense,nottarget,18,catch6,n,nottarget,1,0.426
8125,UnsupervisedDense,target,19,test4,x,target,1,0.574
8125,UnsupervisedDense,nottarget,20,contr13,x,target,0,0.40399999999999997
8125,UnsupervisedDense,target,21,test2,x,target,1,1.145
8125,UnsupervisedDense,nottarget,22,contr11,n,nottarget,1,1.238
8125,UnsupervisedDense,nottarget,23,contr2,n,nottarget,1,0.562
8125,UnsupervisedDense,nottarget,24,contr15,n,nottarget,1,0.392
8125,UnsupervisedDense,nottarget,25,catch8,n,nottarget,1,0.695
8125,UnsupervisedDense,nottarget,26,contr9,n,nottarget,1,0.5760000000000001
8125,UnsupervisedDense,target,27,test11,x,target,1,0.6679999999999999
8125,UnsupervisedDense,target,28,test12,x,target,1,0.687
8125,UnsupervisedDense,target,29,test13,x,target,1,0.47200000000000003
8125,UnsupervisedDense,nottarget,30,contr10,n,nottarget,1,0.49
8125,UnsupervisedDense,target,31,test9,x,target,1,0.8440000000000001
8125,UnsupervisedDense,target,32,test10,x,target,1,0.7190000000000001
8125,UnsupervisedDense,nottarget,33,contr12,n,nottarget,1,0.575
8125,UnsupervisedDense,nottarget,34,contr4,n,nottarget,1,0.525
8125,UnsupervisedDense,nottarget,35,contr6,n,nottarget,1,0.469
8125,UnsupervisedDense,nottarget,36,contr16,n,nottarget,1,0.503
8125,UnsupervisedDense,nottarget,37,contr3,n,nottarget,1,0.6409999999999999
8125,UnsupervisedDense,target,38,test14,x,target,1,0.892
8125,UnsupervisedDense,nottarget,39,contr1,n,nottarget,1,0.7879999999999999
8125,UnsupervisedDense,nottarget,40,catch5,n,nottarget,1,0.5870000000000001
8125,SupervisedSparse,nottarget,1,catch8,n,nottarget,1,3.819
8125,SupervisedSparse,nottarget,2,catch2,n,nottarget,1,1.486
8125,SupervisedSparse,target,3,test16,x,target,1,1.401
8125,SupervisedSparse,nottarget,4,contr16,n,nottarget,1,1.589
8125,SupervisedSparse,target,5,test1,x,target,1,1.107
8125,SupervisedSparse,target,6,test11,x,target,1,0.868
8125,SupervisedSparse,nottarget,7,catch6,n,nottarget,1,0.6609999999999999
8125,SupervisedSparse,target,8,test13,x,target,1,0.441
8125,SupervisedSparse,nottarget,9,catch1,n,nottarget,1,0.507
8125,SupervisedSparse,nottarget,10,contr6,n,nottarget,1,1.685
8125,SupervisedSparse,nottarget,11,contr9,n,nottarget,1,0.5670000000000001
8125,SupervisedSparse,nottarget,12,contr2,n,nottarget,1,0.43700000000000006
8125,SupervisedSparse,target,13,test4,x,target,1,0.49700000000000005
8125,SupervisedSparse,nottarget,14,contr12,n,nottarget,1,0.547
8125,SupervisedSparse,nottarget,15,contr1,n,nottarget,1,0.361
8125,SupervisedSparse,nottarget,16,contr5,n,nottarget,1,0.368
8125,SupervisedSparse,nottarget,17,catch4,n,nottarget,1,0.6859999999999999
8125,SupervisedSparse,nottarget,18,contr4,n,nottarget,1,0.616
8125,SupervisedSparse,nottarget,19,catch3,n,nottarget,1,0.925
8125,SupervisedSparse,target,20,test15,x,target,1,0.493
8125,SupervisedSparse,target,21,test8,x,target,1,0.589
8125,SupervisedSparse,target,22,test5,x,target,1,0.867
8125,SupervisedSparse,target,23,test3,x,target,1,0.366
8125,SupervisedSparse,target,24,test14,x,target,1,0.444
8125,SupervisedSparse,target,25,test10,x,target,1,0.34299999999999997
8125,SupervisedSparse,target,26,test9,x,target,1,0.455
8125,SupervisedSparse,nottarget,27,contr15,n,nottarget,1,0.802
8125,SupervisedSparse,target,28,test2,x,target,1,0.551
8125,SupervisedSparse,target,29,test6,x,target,1,0.33399999999999996
8125,SupervisedSparse,nottarget,30,contr11,n,nottarget,1,0.47
8125,SupervisedSparse,nottarget,31,contr8,n,nottarget,1,0.391
8125,SupervisedSparse,nottarget,32,contr7,n,nottarget,1,0.381
8125,SupervisedSparse,nottarget,33,catch5,n,nottarget,1,0.612
8125,SupervisedSparse,target,34,test12,x,target,1,0.48700000000000004
8125,SupervisedSparse,target,35,test7,x,target,1,0.522
8125,SupervisedSparse,nottarget,36,catch7,n,nottarget,1,0.45799999999999996
8125,SupervisedSparse,nottarget,37,contr14,n,nottarget,1,0.604
8125,SupervisedSparse,nottarget,38,contr13,n,nottarget,1,0.483
8125,SupervisedSparse,nottarget,39,contr3,n,nottarget,1,0.37200000000000005
8125,SupervisedSparse,nottarget,40,contr10,n,nottarget,1,0.354
8125,SupervisedDense,target,1,test5,x,target,1,3.59
8125,SupervisedDense,nottarget,2,catch5,n,nottarget,1,1.244
8125,SupervisedDense,nottarget,3,contr5,n,nottarget,1,0.638
8125,SupervisedDense,nottarget,4,contr10,n,nottarget,1,0.545
8125,SupervisedDense,nottarget,5,contr1,n,nottarget,1,0.513
8125,SupervisedDense,nottarget,6,contr12,n,nottarget,1,0.52
8125,SupervisedDense,target,7,test14,x,target,1,1.25
8125,SupervisedDense,nottarget,8,catch6,n,nottarget,1,0.46799999999999997
8125,SupervisedDense,nottarget,9,contr6,n,nottarget,1,0.56
8125,SupervisedDense,target,10,test8,x,target,1,0.6859999999999999
8125,SupervisedDense,nottarget,11,contr7,n,nottarget,1,0.504
8125,SupervisedDense,target,12,test7,x,target,1,0.529
8125,SupervisedDense,nottarget,13,contr15,n,nottarget,1,0.617
8125,SupervisedDense,target,14,test4,x,target,1,0.6859999999999999
8125,SupervisedDense,nottarget,15,contr11,n,nottarget,1,0.591
8125,SupervisedDense,nottarget,16,contr2,n,nottarget,1,0.428
8125,SupervisedDense,nottarget,17,contr14,n,nottarget,1,0.359
8125,SupervisedDense,nottarget,18,catch4,n,nottarget,1,0.62
8125,SupervisedDense,nottarget,19,catch3,n,nottarget,1,0.37799999999999995
8125,SupervisedDense,target,20,test3,x,target,1,0.513
8125,SupervisedDense,nottarget,21,contr3,n,nottarget,1,0.887
8125,SupervisedDense,target,22,test16,x,target,1,0.6509999999999999
8125,SupervisedDense,nottarget,23,catch8,n,nottarget,1,0.614
8125,SupervisedDense,nottarget,24,catch2,n,nottarget,1,0.32899999999999996
8125,SupervisedDense,nottarget,25,contr16,n,nottarget,1,0.5379999999999999
8125,SupervisedDense,nottarget,26,contr13,n,nottarget,1,0.5710000000000001
8125,SupervisedDense,nottarget,27,contr9,n,nottarget,1,0.408
8125,SupervisedDense,nottarget,28,contr8,n,nottarget,1,0.35700000000000004
8125,SupervisedDense,target,29,test11,x,target,1,0.5
8125,SupervisedDense,target,30,test15,x,target,1,0.35700000000000004
8125,SupervisedDense,target,31,test1,x,target,1,0.40399999999999997
8125,SupervisedDense,target,32,test13,x,target,1,0.45
8125,SupervisedDense,target,33,test10,x,target,1,0.469
8125,SupervisedDense,target,34,test9,x,target,1,0.526
8125,SupervisedDense,nottarget,35,contr4,n,nottarget,1,0.599
8125,SupervisedDense,nottarget,36,catch1,n,nottarget,1,0.35600000000000004
8125,SupervisedDense,target,37,test12,x,target,1,0.698
8125,SupervisedDense,nottarget,38,catch7,n,nottarget,1,0.41200000000000003
8125,SupervisedDense,target,39,test2,x,target,1,0.466
8125,SupervisedDense,target,40,test6,x,target,1,0.436
8051,UnsupervisedDense,target,1,test4,x,target,1,0.987
8051,UnsupervisedDense,nottarget,2,catch2,n,nottarget,1,1.6969999999999998
8051,UnsupervisedDense,nottarget,3,catch7,n,nottarget,1,1.235
8051,UnsupervisedDense,nottarget,4,catch3,n,nottarget,1,1.1179999999999999
8051,UnsupervisedDense,nottarget,5,catch4,n,nottarget,1,0.934
8051,UnsupervisedDense,nottarget,6,contr4,n,nottarget,1,2.5180000000000002
8051,UnsupervisedDense,target,7,test1,x,target,1,0.614
8051,UnsupervisedDense,nottarget,8,contr2,n,nottarget,1,0.89
8051,UnsupervisedDense,target,9,test2,x,target,1,0.843
8051,UnsupervisedDense,nottarget,10,catch5,n,nottarget,1,0.885
8051,UnsupervisedDense,nottarget,11,contr15,n,nottarget,1,1.127
8051,UnsupervisedDense,nottarget,12,contr12,n,nottarget,1,1.063
8051,UnsupervisedDense,nottarget,13,catch6,n,nottarget,1,2.153
8051,UnsupervisedDense,target,14,test13,x,target,1,0.687
8051,UnsupervisedDense,target,15,test12,x,target,1,0.889
8051,UnsupervisedDense,nottarget,16,contr9,n,nottarget,1,1.5630000000000002
8051,UnsupervisedDense,target,17,test9,x,target,1,0.6559999999999999
8051,UnsupervisedDense,target,18,test15,x,target,1,0.667
8051,UnsupervisedDense,nottarget,19,contr7,n,nottarget,1,0.838
8051,UnsupervisedDense,target,20,test5,x,target,1,0.609
8051,UnsupervisedDense,nottarget,21,contr16,n,nottarget,1,0.846
8051,UnsupervisedDense,nottarget,22,contr8,n,nottarget,1,0.696
8051,UnsupervisedDense,nottarget,23,contr14,n,nottarget,1,0.889
8051,UnsupervisedDense,nottarget,24,contr5,n,nottarget,1,0.723
8051,UnsupervisedDense,nottarget,25,catch1,n,nottarget,1,0.7140000000000001
8051,UnsupervisedDense,target,26,test7,x,target,1,0.7070000000000001
8051,UnsupervisedDense,target,27,test3,x,target,1,0.6829999999999999
8051,UnsupervisedDense,target,28,test10,x,target,1,0.6990000000000001
8051,UnsupervisedDense,nottarget,29,contr11,n,nottarget,1,0.8220000000000001
8051,UnsupervisedDense,nottarget,30,contr3,n,nottarget,1,0.667
8051,UnsupervisedDense,target,31,test16,x,target,1,1.484
8051,UnsupervisedDense,nottarget,32,contr6,n,nottarget,1,0.775
8051,UnsupervisedDense,target,33,test8,x,target,1,0.731
8051,UnsupervisedDense,nottarget,34,catch8,n,nottarget,1,0.907
8051,UnsupervisedDense,target,35,test6,x,target,1,0.948
8051,UnsupervisedDense,nottarget,36,contr1,n,nottarget,1,0.875
8051,UnsupervisedDense,nottarget,37,contr13,n,nottarget,1,0.861
8051,UnsupervisedDense,target,38,test14,x,target,1,1.311
8051,UnsupervisedDense,target,39,test11,x,target,1,0.608
8051,UnsupervisedDense,nottarget,40,contr10,x,target,0,0.573
8051,SupervisedSparse,target,1,test6,x,target,1,1.34
8051,SupervisedSparse,nottarget,2,catch2,n,nottarget,1,1.4680000000000002
8051,SupervisedSparse,target,3,test7,x,target,1,0.629
8051,SupervisedSparse,target,4,test15,x,target,1,0.602
8051,SupervisedSparse,nottarget,5,catch5,n,nottarget,1,0.654
8051,SupervisedSparse,nottarget,6,contr4,n,nottarget,1,1.3459999999999999
8051,SupervisedSparse,nottarget,7,catch6,n,nottarget,1,1.0170000000000001
8051,SupervisedSparse,target,8,test11,x,target,1,0.629
8051,SupervisedSparse,nottarget,9,contr1,n,nottarget,1,0.85
8051,SupervisedSparse,target,10,test14,x,target,1,0.565
8051,SupervisedSparse,nottarget,11,catch8,n,nottarget,1,0.772
8051,SupervisedSparse,nottarget,12,contr15,n,nottarget,1,0.66
8051,SupervisedSparse,nottarget,13,contr16,n,nottarget,1,0.517
8051,SupervisedSparse,target,14,test3,x,target,1,0.51
8051,SupervisedSparse,nottarget,15,contr13,n,nottarget,1,0.6629999999999999
8051,SupervisedSparse,target,16,test10,x,target,1,0.601
8051,SupervisedSparse,nottarget,17,catch3,n,nottarget,1,0.6629999999999999
8051,SupervisedSparse,target,18,test12,x,target,1,0.602
8051,SupervisedSparse,nottarget,19,contr5,n,nottarget,1,0.654
8051,SupervisedSparse,target,20,test8,x,target,1,0.586
8051,SupervisedSparse,nottarget,21,contr3,n,nottarget,1,0.513
8051,SupervisedSparse,nottarget,22,catch4,n,nottarget,1,1.496
8051,SupervisedSparse,target,23,test13,x,target,1,0.5529999999999999
8051,SupervisedSparse,nottarget,24,catch7,n,nottarget,1,0.633
8051,SupervisedSparse,target,25,test9,x,target,1,0.596
8051,SupervisedSparse,target,26,test4,x,target,1,0.491
8051,SupervisedSparse,target,27,test5,x,target,1,0.7090000000000001
8051,SupervisedSparse,nottarget,28,contr7,n,nottarget,1,0.708
8051,SupervisedSparse,nottarget,29,contr12,n,nottarget,1,1.11
8051,SupervisedSparse,nottarget,30,contr11,n,nottarget,1,0.998
8051,SupervisedSparse,nottarget,31,contr2,n,nottarget,1,1.083
8051,SupervisedSparse,nottarget,32,contr8,n,nottarget,1,1.092
8051,SupervisedSparse,nottarget,33,contr6,n,nottarget,1,1.141
8051,SupervisedSparse,nottarget,34,contr9,n,nottarget,1,0.7490000000000001
8051,SupervisedSparse,target,35,test2,x,target,1,0.46
8051,SupervisedSparse,nottarget,36,catch1,n,nottarget,1,0.799
8051,SupervisedSparse,nottarget,37,contr10,n,nottarget,1,0.9159999999999999
8051,SupervisedSparse,nottarget,38,contr14,n,nottarget,1,0.669
8051,SupervisedSparse,target,39,test16,x,target,1,0.5760000000000001
8051,SupervisedSparse,target,40,test1,x,target,1,0.5820000000000001
8051,SupervisedDense,target,1,test3,x,target,1,1.625
8051,SupervisedDense,nottarget,2,catch2,n,nottarget,1,1.11
8051,SupervisedDense,nottarget,3,contr13,n,nottarget,1,1.517
8051,SupervisedDense,nottarget,4,contr6,n,nottarget,1,1.7109999999999999
8051,SupervisedDense,target,5,test16,x,target,1,0.983
8051,SupervisedDense,target,6,test1,x,target,1,1.141
8051,SupervisedDense,nottarget,7,contr15,n,nottarget,1,0.9890000000000001
8051,SupervisedDense,nottarget,8,contr12,n,nottarget,1,0.618
8051,SupervisedDense,nottarget,9,catch3,n,nottarget,1,0.655
8051,SupervisedDense,target,10,test10,x,target,1,0.657
8051,SupervisedDense,target,11,test11,x,target,1,0.62
8051,SupervisedDense,target,12,test9,x,target,1,0.6579999999999999
8051,SupervisedDense,target,13,test15,x,target,1,0.7
8051,SupervisedDense,target,14,test4,x,target,1,0.622
8051,SupervisedDense,target,15,test13,x,target,1,0.73
8051,SupervisedDense,target,16,test6,x,target,1,0.7140000000000001
8051,SupervisedDense,nottarget,17,catch6,n,nottarget,1,0.69
8051,SupervisedDense,nottarget,18,catch4,n,nottarget,1,0.732
8051,SupervisedDense,nottarget,19,contr11,n,nottarget,1,1.131
8051,SupervisedDense,nottarget,20,catch5,n,nottarget,1,0.763
8051,SupervisedDense,nottarget,21,catch8,n,nottarget,1,0.6509999999999999
8051,SupervisedDense,nottarget,22,contr3,n,nottarget,1,0.757
8051,SupervisedDense,target,23,test14,x,target,1,0.7709999999999999
8051,SupervisedDense,target,24,test2,x,target,1,0.568
8051,SupervisedDense,nottarget,25,catch7,n,nottarget,1,0.7909999999999999
8051,SupervisedDense,nottarget,26,contr14,n,nottarget,1,0.8059999999999999
8051,SupervisedDense,target,27,test8,x,target,1,1.266
8051,SupervisedDense,nottarget,28,contr7,n,nottarget,1,0.598
8051,SupervisedDense,nottarget,29,contr9,n,nottarget,1,0.619
8051,SupervisedDense,nottarget,30,catch1,n,nottarget,1,0.718
8051,SupervisedDense,nottarget,31,contr8,n,nottarget,1,0.7509999999999999
8051,SupervisedDense,target,32,test7,x,target,1,0.687
8051,SupervisedDense,nottarget,33,contr5,n,nottarget,1,2.8
8051,SupervisedDense,nottarget,34,contr10,n,nottarget,1,0.757
8051,SupervisedDense,nottarget,35,contr2,n,nottarget,1,0.691
8051,SupervisedDense,nottarget,36,contr4,n,nottarget,1,0.701
8051,SupervisedDense,nottarget,37,contr16,n,nottarget,1,0.917
8051,SupervisedDense,target,38,test12,x,target,1,0.6779999999999999
8051,SupervisedDense,target,39,test5,x,target,1,0.433
8051,SupervisedDense,nottarget,40,contr1,n,nottarget,1,0.604
8051,UnsupervisedSparse,nottarget,1,contr11,x,target,0,2.0580000000000003
8051,UnsupervisedSparse,target,2,test16,x,target,1,1.1
8051,UnsupervisedSparse,target,3,test13,n,nottarget,0,1.251
8051,UnsupervisedSparse,target,4,test10,x,target,1,2.064
8051,UnsupervisedSparse,target,5,test15,x,target,1,1.281
8051,UnsupervisedSparse,nottarget,6,catch8,n,nottarget,1,0.988
8051,UnsupervisedSparse,nottarget,7,catch1,n,nottarget,1,0.473
8051,UnsupervisedSparse,nottarget,8,contr16,x,target,0,1.004
8051,UnsupervisedSparse,nottarget,9,contr15,x,target,0,0.674
8051,UnsupervisedSparse,nottarget,10,contr7,x,target,0,0.867
8051,UnsupervisedSparse,target,11,test14,x,target,1,0.9179999999999999
8051,UnsupervisedSparse,target,12,test12,x,target,1,0.767
8051,UnsupervisedSparse,target,13,test5,x,target,1,0.581
8051,UnsupervisedSparse,nottarget,14,contr1,n,nottarget,1,1.012
8051,UnsupervisedSparse,nottarget,15,contr5,n,nottarget,1,0.465
8051,UnsupervisedSparse,target,16,test2,x,target,1,0.89
8051,UnsupervisedSparse,nottarget,17,catch2,n,nottarget,1,0.764
8051,UnsupervisedSparse,target,18,test4,x,target,1,0.8490000000000001
8051,UnsupervisedSparse,nottarget,19,catch3,n,nottarget,1,0.6609999999999999
8051,UnsupervisedSparse,target,20,test3,n,nottarget,0,0.7929999999999999
8051,UnsupervisedSparse,nottarget,21,catch4,n,nottarget,1,0.573
8051,UnsupervisedSparse,nottarget,22,contr8,x,target,0,0.627
8051,UnsupervisedSparse,target,23,test6,x,target,1,0.6729999999999999
8051,UnsupervisedSparse,target,24,test8,x,target,1,0.73
8051,UnsupervisedSparse,nottarget,25,catch5,n,nottarget,1,0.619
8051,UnsupervisedSparse,nottarget,26,contr2,x,target,0,0.9840000000000001
8051,UnsupervisedSparse,nottarget,27,contr3,x,target,0,1.7080000000000002
8051,UnsupervisedSparse,nottarget,28,contr13,n,nottarget,1,1.119
8051,UnsupervisedSparse,target,29,test7,x,target,1,0.805
8051,UnsupervisedSparse,nottarget,30,contr4,x,target,0,1.083
8051,UnsupervisedSparse,nottarget,31,contr9,x,target,0,1.6380000000000001
8051,UnsupervisedSparse,nottarget,32,contr10,n,nottarget,1,0.7120000000000001
8051,UnsupervisedSparse,nottarget,33,catch6,n,nottarget,1,0.633
8051,UnsupervisedSparse,nottarget,34,contr6,x,target,0,2.4530000000000003
8051,UnsupervisedSparse,nottarget,35,contr14,n,nottarget,1,0.9129999999999999
8051,UnsupervisedSparse,target,36,test1,n,nottarget,0,0.968
8051,UnsupervisedSparse,target,37,test9,n,nottarget,0,0.608
8051,UnsupervisedSparse,nottarget,38,catch7,n,nottarget,1,0.579
8051,UnsupervisedSparse,nottarget,39,contr12,x,target,0,0.625
8051,UnsupervisedSparse,target,40,test11,x,target,1,0.6859999999999999
8038,SupervisedSparse,target,1,test12,x,target,1,1.38
8038,SupervisedSparse,nottarget,2,contr5,n,nottarget,1,2.8089999999999997
8038,SupervisedSparse,nottarget,3,contr2,n,nottarget,1,1.092
8038,SupervisedSparse,nottarget,4,catch3,n,nottarget,1,1.062
8038,SupervisedSparse,nottarget,5,contr4,n,nottarget,1,1.065
8038,SupervisedSparse,nottarget,6,catch8,n,nottarget,1,0.852
8038,SupervisedSparse,nottarget,7,contr15,n,nottarget,1,1.319
8038,SupervisedSparse,target,8,test14,x,target,1,0.527
8038,SupervisedSparse,nottarget,9,catch5,n,nottarget,1,0.8540000000000001
8038,SupervisedSparse,nottarget,10,contr6,x,target,0,0.785
8038,SupervisedSparse,nottarget,11,contr12,n,nottarget,1,1.6469999999999998
8038,SupervisedSparse,nottarget,12,contr7,n,nottarget,1,0.61
8038,SupervisedSparse,target,13,test11,x,target,1,0.6940000000000001
8038,SupervisedSparse,nottarget,14,contr9,n,nottarget,1,0.5670000000000001
8038,SupervisedSparse,target,15,test9,x,target,1,0.6859999999999999
8038,SupervisedSparse,target,16,test1,x,target,1,1.135
8038,SupervisedSparse,target,17,test2,x,target,1,0.512
8038,SupervisedSparse,target,18,test4,x,target,1,0.44
8038,SupervisedSparse,nottarget,19,catch4,n,nottarget,1,0.58
8038,SupervisedSparse,nottarget,20,contr13,n,nottarget,1,0.7070000000000001
8038,SupervisedSparse,target,21,test13,x,target,1,0.562
8038,SupervisedSparse,nottarget,22,contr11,n,nottarget,1,0.737
8038,SupervisedSparse,nottarget,23,catch1,n,nottarget,1,0.873
8038,SupervisedSparse,target,24,test10,x,target,1,0.963
8038,SupervisedSparse,nottarget,25,catch7,n,nottarget,1,0.754
8038,SupervisedSparse,nottarget,26,contr16,n,nottarget,1,0.5770000000000001
8038,SupervisedSparse,nottarget,27,contr8,n,nottarget,1,1.111
8038,SupervisedSparse,nottarget,28,contr14,n,nottarget,1,0.48
8038,SupervisedSparse,target,29,test15,x,target,1,0.57
8038,SupervisedSparse,target,30,test5,x,target,1,0.47200000000000003
8038,SupervisedSparse,nottarget,31,contr3,n,nottarget,1,0.515
8038,SupervisedSparse,target,32,test6,x,target,1,0.78
8038,SupervisedSparse,nottarget,33,catch2,n,nottarget,1,0.537
8038,SupervisedSparse,target,34,test8,x,target,1,0.617
8038,SupervisedSparse,nottarget,35,contr1,n,nottarget,1,0.541
8038,SupervisedSparse,target,36,test3,x,target,1,0.579
8038,SupervisedSparse,nottarget,37,catch6,n,nottarget,1,0.6659999999999999
8038,SupervisedSparse,target,38,test7,x,target,1,0.606
8038,SupervisedSparse,nottarget,39,contr10,n,nottarget,1,0.529
8038,SupervisedSparse,target,40,test16,x,target,1,0.69
8038,UnsupervisedSparse,nottarget,1,contr15,n,nottarget,1,2.69
8038,UnsupervisedSparse,target,2,test8,x,target,1,1.043
8038,UnsupervisedSparse,target,3,test9,x,target,1,1.055
8038,UnsupervisedSparse,target,4,test12,n,nottarget,0,1.865
8038,UnsupervisedSparse,target,5,test11,x,target,1,1.077
8038,UnsupervisedSparse,nottarget,6,contr5,n,nottarget,1,1.446
8038,UnsupervisedSparse,target,7,test7,x,target,1,0.9209999999999999
