Subject,Type,Block,Trial,Category,KEY,RESP,Accuracy,RT
8035,RB,1,49,a,d,a,1,0.6890000000000001
8035,RB,1,50,b,j,b,1,0.682
8035,RB,1,51,b,j,b,1,0.517
8035,RB,1,52,a,d,a,1,0.8859999999999999
8035,RB,1,53,a,d,a,1,0.39799999999999996
8035,RB,1,54,b,j,b,1,0.6679999999999999
8035,RB,1,55,b,d,a,0,0.535
8035,RB,1,56,b,j,b,1,0.575
8035,RB,1,57,b,j,b,1,0.47700000000000004
8035,RB,1,58,a,d,a,1,0.657
8035,RB,1,59,a,d,a,1,0.499
8035,RB,1,60,b,j,b,1,0.556
8035,RB,1,61,b,j,b,1,0.644
8035,RB,1,62,b,j,b,1,0.46299999999999997
8035,RB,1,63,b,j,b,1,0.425
8035,RB,1,64,b,j,b,1,0.469
8035,RB,1,65,b,j,b,1,0.457
8035,RB,1,66,a,d,a,1,0.6509999999999999
8035,RB,1,67,a,d,a,1,0.486
8035,RB,1,68,a,d,a,1,0.39299999999999996
8035,RB,1,69,a,d,a,1,0.509
8035,RB,1,70,a,d,a,1,0.39899999999999997
8035,RB,1,71,b,d,a,0,0.501
8035,RB,1,72,a,d,a,1,0.501
8035,RB,1,73,a,d,a,1,0.38299999999999995
8035,RB,1,74,a,d,a,1,0.397
8035,RB,1,75,a,d,a,1,0.41200000000000003
8035,RB,1,76,a,d,a,1,0.46299999999999997
8035,RB,1,77,b,j,b,1,0.595
8035,RB,1,78,b,j,b,1,0.392
8035,RB,1,79,a,d,a,1,0.541
8035,RB,1,80,a,d,a,1,0.35700000000000004
8071,RB,2,1,a,j,b,0,4.474
8071,RB,2,2,a,j,b,0,0.795
8071,RB,2,3,b,d,a,0,0.56
8071,RB,2,4,a,d,a,1,0.59
8071,RB,2,5,a,d,a,1,0.965
8071,RB,2,6,a,d,a,1,0.627
8071,RB,2,7,b,j,b,1,0.7979999999999999
8071,RB,2,8,b,d,a,0,0.7959999999999999
8071,RB,2,9,a,d,a,1,0.802
8071,RB,2,10,b,d,a,0,0.75
8071,RB,2,11,b,d,a,0,0.679
8071,RB,2,12,a,j,b,0,1.361
8071,RB,2,13,b,d,a,0,0.359
8071,RB,2,14,a,d,a,1,0.42100000000000004
8071,RB,2,15,a,j,b,0,2.386
8071,RB,2,16,b,d,a,0,0.784
8071,RB,2,17,a,d,a,1,0.6759999999999999
8071,RB,2,18,a,d,a,1,0.7120000000000001
8071,RB,2,19,b,j,b,1,0.545
8071,RB,2,20,a,d,a,1,1.4080000000000001
8071,RB,2,21,a,d,a,1,0.741
8071,RB,2,22,b,j,b,1,0.885
8071,RB,2,23,b,j,b,1,0.6940000000000001
8071,RB,2,24,a,d,a,1,0.8320000000000001
8071,RB,2,25,a,d,a,1,0.747
8071,RB,2,26,a,d,a,1,0.899
8071,RB,2,27,a,d,a,1,0.58
8071,RB,2,28,a,d,a,1,0.505
8071,RB,2,29,b,j,b,1,0.8190000000000001
8071,RB,2,30,a,j,b,0,0.904
8071,RB,2,31,b,j,b,1,0.848
8071,RB,2,32,b,j,b,1,0.828
8071,RB,2,33,a,d,a,1,0.92
8071,RB,2,34,a,d,a,1,1.8559999999999999
8071,RB,2,35,a,d,a,1,0.5329999999999999
8071,RB,2,36,a,d,a,1,0.46799999999999997
8071,RB,2,37,b,d,a,0,0.679
8071,RB,2,38,a,d,a,1,0.69
8071,RB,2,39,a,d,a,1,1.067
8071,RB,2,40,b,j,b,1,0.9259999999999999
8071,RB,2,41,b,j,b,1,0.741
8071,RB,2,42,b,j,b,1,0.541
8071,RB,2,43,a,j,b,0,0.596
8071,RB,2,44,a,d,a,1,0.513
8071,RB,2,45,b,d,a,0,1.331
8071,RB,2,46,b,j,b,1,0.706
8071,RB,2,47,b,j,b,1,0.515
8071,RB,2,48,a,j,b,0,0.797
8071,RB,2,49,b,d,a,0,0.42700000000000005
8071,RB,2,50,b,j,b,1,0.9009999999999999
8071,RB,2,51,b,j,b,1,0.695
8071,RB,2,52,a,d,a,1,0.61
8071,RB,2,53,a,j,b,0,0.757
8071,RB,2,54,b,j,b,1,0.684
8071,RB,2,55,b,j,b,1,0.868
8071,RB,2,56,b,j,b,1,0.752
8071,RB,2,57,a,d,a,1,1.016
8071,RB,2,58,a,d,a,1,0.7959999999999999
8071,RB,2,59,b,j,b,1,0.8420000000000001
8071,RB,2,60,b,j,b,1,0.733
8071,RB,2,61,b,j,b,1,0.564
8071,RB,2,62,a,d,a,1,0.836
8071,RB,2,63,b,j,b,1,0.8009999999999999
8071,RB,2,64,a,d,a,1,0.9329999999999999
8071,RB,2,65,b,j,b,1,0.67
8071,RB,2,66,b,j,b,1,0.639
8071,RB,2,67,b,j,b,1,0.626
8071,RB,2,68,b,j,b,1,0.584
8071,RB,2,69,a,d,a,1,0.757
8071,RB,2,70,b,j,b,1,0.621
8071,RB,2,71,a,d,a,1,0.698
8071,RB,2,72,b,j,b,1,0.602
8071,RB,2,73,b,j,b,1,0.521
8071,RB,2,74,b,j,b,1,0.568
8071,RB,2,75,b,j,b,1,0.983
8071,RB,2,76,a,d,a,1,0.662
8071,RB,2,77,a,d,a,1,0.9129999999999999
8071,RB,2,78,a,d,a,1,0.752
8071,RB,2,79,a,d,a,1,0.585
8071,RB,2,80,b,j,b,1,0.7659999999999999
8062,RB,1,1,a,j,b,0,1.796
8062,RB,1,2,b,j,b,1,1.21
8062,RB,1,3,a,d,a,1,1.453
8062,RB,1,4,b,j,b,1,0.8490000000000001
8062,RB,1,5,b,d,a,0,1.6769999999999998
8062,RB,1,6,b,d,a,0,0.998
8062,RB,1,7,b,j,b,1,0.532
8062,RB,1,8,b,j,b,1,0.418
8062,RB,1,9,a,j,b,0,2.904
8062,RB,1,10,b,j,b,1,0.92
8062,RB,1,11,a,d,a,1,1.825
8062,RB,1,12,a,j,b,0,1.357
8062,RB,1,13,b,d,a,0,0.8029999999999999
8062,RB,1,14,b,d,a,0,2.1919999999999997
8062,RB,1,15,a,d,a,1,1.109
8062,RB,1,16,b,j,b,1,0.718
8062,RB,1,17,b,j,b,1,0.8059999999999999
8062,RB,1,18,a,j,b,0,0.6920000000000001
8062,RB,1,19,b,d,a,0,0.6759999999999999
8062,RB,1,20,a,d,a,1,0.862
8062,RB,1,21,a,d,a,1,0.84
8062,RB,1,22,a,d,a,1,0.637
8062,RB,1,23,b,d,a,0,1.12
8062,RB,1,24,b,d,a,0,1.1520000000000001
8062,RB,1,25,b,j,b,1,0.8959999999999999
8062,RB,1,26,b,j,b,1,0.961
8062,RB,1,27,a,d,a,1,1.129
8062,RB,1,28,a,j,b,0,1.392
8062,RB,1,29,a,j,b,0,0.6609999999999999
8062,RB,1,30,a,d,a,1,1.056
8062,RB,1,31,a,j,b,0,0.85
8062,RB,1,32,b,d,a,0,0.45399999999999996
8062,RB,1,33,b,j,b,1,2.01
8062,RB,1,34,b,j,b,1,0.965
8062,RB,1,35,b,j,b,1,0.621
8062,RB,1,36,a,d,a,1,0.696
8062,RB,1,37,b,d,a,0,2.0580000000000003
8062,RB,1,38,a,d,a,1,1.236
8062,RB,1,39,a,d,a,1,1.9040000000000001
8062,RB,1,40,b,j,b,1,0.953
8062,RB,1,41,b,j,b,1,0.769
8062,RB,1,42,b,j,b,1,2.568
8062,RB,1,43,b,j,b,1,1.645
8062,RB,1,44,a,d,a,1,0.7829999999999999
8062,RB,1,45,a,d,a,1,0.59
8062,RB,1,46,b,j,b,1,0.82
8062,RB,1,47,a,j,b,0,1.848
8062,RB,1,48,b,j,b,1,0.955
8062,RB,1,49,a,d,a,1,0.722
8062,RB,1,50,b,j,b,1,1.6680000000000001
8062,RB,1,51,a,d,a,1,1.7409999999999999
8062,RB,1,52,a,d,a,1,0.9329999999999999
8062,RB,1,53,a,d,a,1,1.652
8062,RB,1,54,b,j,b,1,0.96
8062,RB,1,55,b,j,b,1,1.4609999999999999
8062,RB,1,56,b,j,b,1,1.2409999999999999
8062,RB,1,57,a,d,a,1,2.306
8062,RB,1,58,a,d,a,1,0.732
8062,RB,1,59,a,d,a,1,0.539
8062,RB,1,60,a,j,b,0,0.9309999999999999
8062,RB,1,61,a,d,a,1,0.9159999999999999
8062,RB,1,62,b,j,b,1,2.708
8062,RB,1,63,a,d,a,1,0.852
8062,RB,1,64,b,j,b,1,1.103
8062,RB,1,65,b,d,a,0,1.993
8062,RB,1,66,b,j,b,1,0.878
8062,RB,1,67,b,j,b,1,0.688
8062,RB,1,68,a,d,a,1,0.601
8062,RB,1,69,a,d,a,1,0.5429999999999999
8062,RB,1,70,b,j,b,1,0.83
8062,RB,1,71,a,d,a,1,1.01
8062,RB,1,72,a,d,a,1,0.623
8062,RB,1,73,a,d,a,1,0.675
8062,RB,1,74,a,d,a,1,0.564
8062,RB,1,75,a,d,a,1,0.8440000000000001
8062,RB,1,76,b,j,b,1,0.816
8062,RB,1,77,b,j,b,1,2.363
8062,RB,1,78,a,d,a,1,1.179
8062,RB,1,79,a,d,a,1,0.743
8062,RB,1,80,b,j,b,1,1.839
8003,RB,1,1,a,d,a,1,0.9229999999999999
8003,RB,1,2,b,d,a,0,0.37200000000000005
8003,RB,1,3,b,d,a,0,0.602
8003,RB,1,4,a,j,b,0,0.368
8003,RB,1,5,b,d,a,0,0.462
8003,RB,1,6,a,j,b,0,0.898
8003,RB,1,7,a,j,b,0,0.019
8003,RB,1,8,b,j,b,1,0.727
8003,RB,1,9,a,d,a,1,0.745
8003,RB,1,10,b,j,b,1,0.24600000000000002
8003,RB,1,11,b,d,a,0,0.09
8003,RB,1,12,b,j,b,1,0.09300000000000001
8003,RB,1,13,a,j,b,0,0.485
8003,RB,1,14,b,j,b,1,0.28800000000000003
8003,RB,1,15,a,d,a,1,0.698
8003,RB,1,16,b,d,a,0,0.8590000000000001
8003,RB,1,17,a,j,b,0,0.39
8003,RB,1,18,b,j,b,1,0.547
8003,RB,1,19,a,d,a,1,0.531
8003,RB,1,20,b,j,b,1,0.7859999999999999
8003,RB,1,21,b,d,a,0,0.425
8003,RB,1,22,a,j,b,0,0.253
8003,RB,1,23,b,j,b,1,0.024
8003,RB,1,24,a,j,b,0,0.389
8003,RB,1,25,a,d,a,1,0.22699999999999998
8003,RB,1,26,a,d,a,1,0.304
8003,RB,1,27,b,d,a,0,0.281
8003,RB,1,28,a,j,b,0,0.179
8003,RB,1,29,a,d,a,1,0.017
8003,RB,1,30,b,d,a,0,0.327
8003,RB,1,31,b,d,a,0,0.149
8003,RB,1,32,a,j,b,0,0.254
8003,RB,1,33,a,d,a,1,0.065
8003,RB,1,34,a,d,a,1,0.285
8003,RB,1,35,b,d,a,0,0.341
8003,RB,1,36,a,j,b,0,0.318
8003,RB,1,37,a,d,a,1,0.191
8003,RB,1,38,a,d,a,1,0.26
8003,RB,1,39,a,j,b,0,0.43799999999999994
8003,RB,1,40,a,d,a,1,0.259
8003,RB,1,41,a,d,a,1,0.262
8003,RB,1,42,b,d,a,0,0.408
8003,RB,1,43,a,j,b,0,0.18899999999999997
8003,RB,1,44,b,d,a,0,0.0
8003,RB,1,45,b,d,a,0,0.27399999999999997
8003,RB,1,46,b,j,b,1,0.258
8003,RB,1,47,b,j,b,1,0.445
8003,RB,1,48,b,j,b,1,0.402
8003,RB,1,49,b,j,b,1,0.336
8003,RB,1,50,b,d,a,0,0.727
8003,RB,1,51,a,j,b,0,0.36700000000000005
8003,RB,1,52,a,d,a,1,0.799
8003,RB,1,53,b,j,b,1,0.7709999999999999
8003,RB,1,54,a,d,a,1,0.618
8003,RB,1,55,a,j,b,0,0.6559999999999999
8003,RB,1,56,b,d,a,0,0.217
8003,RB,1,57,a,d,a,1,0.023
8003,RB,1,58,a,j,b,0,0.7
8003,RB,1,59,b,d,a,0,0.324
8003,RB,1,60,a,d,a,1,0.996
8003,RB,1,61,b,j,b,1,0.978
8003,RB,1,62,b,j,b,1,0.687
8003,RB,1,63,a,j,b,0,0.305
8003,RB,1,64,a,j,b,0,0.22699999999999998
8003,RB,1,65,b,j,b,1,0.478
8003,RB,1,66,b,j,b,1,0.305
8003,RB,1,67,a,d,a,1,0.539
8003,RB,1,68,a,j,b,0,0.603
8003,RB,1,69,b,d,a,0,0.392
8003,RB,1,70,a,j,b,0,0.33399999999999996
8003,RB,1,71,b,j,b,1,0.215
8003,RB,1,72,b,j,b,1,0.33799999999999997
8003,RB,1,73,a,j,b,0,0.266
8003,RB,1,74,b,d,a,0,0.07
8003,RB,1,75,b,j,b,1,0.0
8003,RB,1,76,b,j,b,1,0.326
8003,RB,1,77,b,j,b,1,0.253
8003,RB,1,78,a,j,b,0,0.321
8003,RB,1,79,a,j,b,0,0.147
8003,RB,1,80,b,d,a,0,0.002
8042,II,2,1,a,j,b,0,3.208
8042,II,2,2,b,d,a,0,1.8359999999999999
8042,II,2,3,b,j,b,1,1.985
8042,II,2,4,b,j,b,1,0.662
8042,II,2,5,a,d,a,1,0.593
8042,II,2,6,b,d,a,0,1.944
8042,II,2,7,a,d,a,1,1.133
8042,II,2,8,b,d,a,0,1.11
8042,II,2,9,b,d,a,0,0.846
8042,II,2,10,a,j,b,0,0.6890000000000001
8042,II,2,11,a,j,b,0,1.7630000000000001
8042,II,2,12,b,j,b,1,1.0659999999999998
8042,II,2,13,b,d,a,0,0.764
8042,II,2,14,a,d,a,1,2.53
8042,II,2,15,a,d,a,1,0.674
8042,II,2,16,a,d,a,1,1.172
8042,II,2,17,b,d,a,0,0.65
8042,II,2,18,b,j,b,1,0.965
8042,II,2,19,b,j,b,1,0.636
8042,II,2,20,a,j,b,0,0.983
8042,II,2,21,b,j,b,1,2.3409999999999997
8042,II,2,22,a,j,b,0,0.669
8042,II,2,23,a,d,a,1,0.9840000000000001
8042,II,2,24,b,d,a,0,2.47
8042,II,2,25,a,d,a,1,1.2
8042,II,2,26,a,j,b,0,0.637
8042,II,2,27,a,j,b,0,3.505
8042,II,2,28,b,j,b,1,1.537
8042,II,2,29,a,j,b,0,0.857
8042,II,2,30,b,j,b,1,1.227
8042,II,2,31,a,d,a,1,1.072
8042,II,2,32,b,j,b,1,0.736
8042,II,2,33,b,d,a,0,1.665
8042,II,2,34,a,j,b,0,2.6189999999999998
8042,II,2,35,a,j,b,0,1.176
8042,II,2,36,b,d,a,0,1.996
8042,II,2,37,b,j,b,1,0.667
8042,II,2,38,b,j,b,1,0.508
8042,II,2,39,b,d,a,0,1.59
8042,II,2,40,b,d,a,0,0.555
8042,II,2,41,a,d,a,1,1.034
8042,II,2,42,a,d,a,1,0.695
8042,II,2,43,b,j,b,1,0.711
8042,II,2,44,a,j,b,0,0.84
8042,II,2,45,a,j,b,0,0.764
8042,II,2,46,b,d,a,0,0.97
8042,II,2,47,b,j,b,1,3.793
8042,II,2,48,a,j,b,0,1.933
8042,II,2,49,a,j,b,0,1.021
8042,II,2,50,b,j,b,1,0.873
8042,II,2,51,b,j,b,1,0.995
8042,II,2,52,a,d,a,1,0.792
8042,II,2,53,b,j,b,1,2.67
8042,II,2,54,a,j,b,0,1.383
8042,II,2,55,a,d,a,1,0.7979999999999999
8042,II,2,56,a,d,a,1,0.49
8042,II,2,57,a,j,b,0,1.645
8042,II,2,58,b,j,b,1,1.4780000000000002
8042,II,2,59,b,j,b,1,1.705
8042,II,2,60,a,d,a,1,1.161
8042,II,2,61,b,j,b,1,1.361
8042,II,2,62,b,j,b,1,0.9179999999999999
8042,II,2,63,a,d,a,1,1.256
8042,II,2,64,b,j,b,1,0.977
8042,II,2,65,a,j,b,0,0.992
8042,II,2,66,a,d,a,1,0.79
8042,II,2,67,a,d,a,1,0.8270000000000001
8042,II,2,68,b,j,b,1,0.622
8042,II,2,69,b,d,a,0,0.971
8042,II,2,70,b,j,b,1,0.433
8042,II,2,71,a,d,a,1,1.8219999999999998
8042,II,2,72,a,j,b,0,0.769
8042,II,2,73,b,d,a,0,0.376
8042,II,2,74,a,d,a,1,0.934
8042,II,2,75,b,j,b,1,1.077
8042,II,2,76,b,j,b,1,0.736
8042,II,2,77,b,j,b,1,0.5429999999999999
8042,II,2,78,a,j,b,0,0.871
8042,II,2,79,a,d,a,1,1.17
8042,II,2,80,a,d,a,1,0.703
8024,RB,1,1,a,None,None,0,9999.0
8024,RB,1,2,a,None,None,0,9999.0
8024,RB,1,3,a,d,a,1,1.175
8024,RB,1,4,a,d,a,1,1.4909999999999999
8024,RB,1,5,b,j,b,1,1.71
8024,RB,1,6,b,j,b,1,1.101
8024,RB,1,7,a,d,a,1,1.0390000000000001
8024,RB,1,8,b,j,b,1,1.4569999999999999
8024,RB,1,9,b,j,b,1,1.125
8024,RB,1,10,a,d,a,1,0.7
8024,RB,1,11,a,d,a,1,0.909
8024,RB,1,12,b,j,b,1,0.8059999999999999
8024,RB,1,13,b,j,b,1,0.826
8024,RB,1,14,a,d,a,1,0.735
8024,RB,1,15,b,j,b,1,1.615
8024,RB,1,16,a,d,a,1,1.298
8024,RB,1,17,b,j,b,1,1.013
8024,RB,1,18,a,d,a,1,0.9520000000000001
8024,RB,1,19,a,d,a,1,1.016
8024,RB,1,20,b,j,b,1,0.956
8024,RB,1,21,b,j,b,1,0.971
8024,RB,1,22,a,d,a,1,0.968
8024,RB,1,23,b,j,b,1,0.752
8024,RB,1,24,a,d,a,1,0.84
8024,RB,1,25,b,j,b,1,0.642
8024,RB,1,26,b,j,b,1,1.4780000000000002
8024,RB,1,27,b,j,b,1,0.56
8024,RB,1,28,b,j,b,1,0.574
8024,RB,1,29,a,d,a,1,0.765
8024,RB,1,30,a,d,a,1,1.075
8024,RB,1,31,b,j,b,1,0.8220000000000001
8024,RB,1,32,a,d,a,1,0.713
8024,RB,1,33,b,j,b,1,0.5529999999999999
8024,RB,1,34,a,d,a,1,0.7929999999999999
8024,RB,1,35,b,j,b,1,0.648
8024,RB,1,36,a,d,a,1,1.1540000000000001
8024,RB,1,37,b,j,b,1,1.227
8024,RB,1,38,a,j,b,0,1.126
8024,RB,1,39,a,j,b,0,2.3819999999999997
8024,RB,1,40,b,j,b,1,1.131
8024,RB,1,41,a,d,a,1,0.956
8024,RB,1,42,b,j,b,1,1.136
8024,RB,1,43,a,j,b,0,1.85
8024,RB,1,44,b,j,b,1,0.868
8024,RB,1,45,a,j,b,0,1.143
8024,RB,1,46,a,d,a,1,0.855
8024,RB,1,47,b,j,b,1,1.0090000000000001
8024,RB,1,48,b,j,b,1,1.263
8024,RB,1,49,b,j,b,1,1.456
8024,RB,1,50,b,j,b,1,1.331
8024,RB,1,51,a,d,a,1,0.907
8024,RB,1,52,a,d,a,1,0.684
8024,RB,1,53,b,j,b,1,1.3730000000000002
8024,RB,1,54,b,j,b,1,0.66
8024,RB,1,55,b,j,b,1,1.031
8024,RB,1,56,a,d,a,1,2.41
8024,RB,1,57,b,j,b,1,0.855
8024,RB,1,58,a,d,a,1,0.865
8024,RB,1,59,a,j,b,0,1.645
8024,RB,1,60,b,j,b,1,0.735
8024,RB,1,61,b,j,b,1,0.792
8024,RB,1,62,a,d,a,1,0.597
8024,RB,1,63,a,d,a,1,0.5770000000000001
8024,RB,1,64,b,j,b,1,0.7290000000000001
8024,RB,1,65,a,d,a,1,0.545
8024,RB,1,66,b,j,b,1,0.8390000000000001
8024,RB,1,67,b,j,b,1,0.6759999999999999
8024,RB,1,68,a,d,a,1,1.1340000000000001
8024,RB,1,69,b,j,b,1,0.917
8024,RB,1,70,a,d,a,1,1.535
8024,RB,1,71,a,d,a,1,0.629
8024,RB,1,72,a,d,a,1,0.69
8024,RB,1,73,b,j,b,1,0.764
8024,RB,1,74,b,j,b,1,0.6729999999999999
8024,RB,1,75,a,d,a,1,0.804
8024,RB,1,76,b,j,b,1,1.0959999999999999
8024,RB,1,77,a,d,a,1,0.635
8024,RB,1,78,a,d,a,1,1.431
8024,RB,1,79,b,j,b,1,0.7929999999999999
8024,RB,1,80,a,d,a,1,0.7509999999999999
8055,RB,2,1,a,d,a,1,2.886
8055,RB,2,2,b,d,a,0,0.49700000000000005
8055,RB,2,3,b,d,a,0,0.505
8055,RB,2,4,a,j,b,0,0.49
8055,RB,2,5,a,d,a,1,0.262
8055,RB,2,6,b,j,b,1,0.27
8055,RB,2,7,b,j,b,1,0.33899999999999997
8055,RB,2,8,b,d,a,0,0.27399999999999997
8055,RB,2,9,b,d,a,0,0.15
8055,RB,2,10,a,j,b,0,0.531
8055,RB,2,11,a,j,b,0,0.053
8055,RB,2,12,b,j,b,1,0.10400000000000001
8055,RB,2,13,a,d,a,1,0.546
8055,RB,2,14,a,d,a,1,3.025
8055,RB,2,15,b,d,a,0,2.131
8055,RB,2,16,a,d,a,1,0.0
8055,RB,2,17,a,j,b,0,0.922
8055,RB,2,18,a,j,b,0,0.34600000000000003
8055,RB,2,19,a,d,a,1,0.345
8055,RB,2,20,b,d,a,0,0.37
8055,RB,2,21,a,d,a,1,0.303
8055,RB,2,22,b,j,b,1,0.313
8055,RB,2,23,a,d,a,1,0.386
8055,RB,2,24,a,d,a,1,0.313
8055,RB,2,25,b,j,b,1,0.209
8055,RB,2,26,a,d,a,1,0.293
8055,RB,2,27,a,d,a,1,0.335
8055,RB,2,28,b,j,b,1,0.255
8055,RB,2,29,a,j,b,0,0.28300000000000003
8055,RB,2,30,a,j,b,0,0.3
8055,RB,2,31,a,j,b,0,0.46299999999999997
8055,RB,2,32,b,d,a,0,0.121
8055,RB,2,33,b,j,b,1,0.0
8055,RB,2,34,b,d,a,0,0.28
8055,RB,2,35,a,d,a,1,0.27399999999999997
8055,RB,2,36,a,j,b,0,0.395
8055,RB,2,37,a,d,a,1,0.122
8055,RB,2,38,b,j,b,1,0.522
8055,RB,2,39,a,j,b,0,0.41100000000000003
8055,RB,2,40,b,d,a,0,0.255
8055,RB,2,41,a,j,b,0,0.467
8055,RB,2,42,b,d,a,0,0.0
8055,RB,2,43,b,d,a,0,0.563
8055,RB,2,44,a,d,a,1,0.002
8055,RB,2,45,b,d,a,0,0.304
8055,RB,2,46,b,d,a,0,0.25
8055,RB,2,47,b,d,a,0,0.005
8055,RB,2,48,b,d,a,0,0.21
8055,RB,2,49,a,j,b,0,0.231
8055,RB,2,50,a,d,a,1,0.092
8055,RB,2,51,b,j,b,1,0.11599999999999999
8055,RB,2,52,b,j,b,1,0.165
8055,RB,2,53,b,d,a,0,0.0
8055,RB,2,54,b,j,b,1,0.002
8055,RB,2,55,b,j,b,1,0.185
8055,RB,2,56,a,d,a,1,0.0
8055,RB,2,57,b,d,a,0,0.17300000000000001
8055,RB,2,58,a,j,b,0,0.0
8055,RB,2,59,b,d,a,0,0.449
8055,RB,2,60,a,j,b,0,0.34700000000000003
8055,RB,2,61,a,d,a,1,0.316
8055,RB,2,62,b,d,a,0,0.42100000000000004
8055,RB,2,63,b,j,b,1,0.401
8055,RB,2,64,a,j,b,0,0.342
8055,RB,2,65,b,d,a,0,0.415
8055,RB,2,66,a,j,b,0,0.298
8055,RB,2,67,a,j,b,0,0.0
8055,RB,2,68,b,d,a,0,0.386
8055,RB,2,69,a,d,a,1,0.28800000000000003
8055,RB,2,70,b,j,b,1,0.307
8055,RB,2,71,b,d,a,0,0.21100000000000002
8055,RB,2,72,b,j,b,1,0.256
8055,RB,2,73,a,j,b,0,0.267
8055,RB,2,74,b,d,a,0,0.295
8055,RB,2,75,a,j,b,0,0.20800000000000002
8055,RB,2,76,a,d,a,1,0.38
8055,RB,2,77,a,d,a,1,0.099
8055,RB,2,78,b,d,a,0,0.35700000000000004
8055,RB,2,79,b,j,b,1,0.0
8055,RB,2,80,a,d,a,1,0.313
8009,II,3,1,b,j,b,1,1.645
8009,II,3,2,b,j,b,1,0.92
8009,II,3,3,a,d,a,1,0.7290000000000001
8009,II,3,4,a,d,a,1,0.976
8009,II,3,5,b,j,b,1,0.9109999999999999
8009,II,3,6,b,j,b,1,1.0070000000000001
8009,II,3,7,b,d,a,0,0.956
8009,II,3,8,b,j,b,1,1.107
8009,II,3,9,b,j,b,1,1.371
8009,II,3,10,a,d,a,1,0.746
8009,II,3,11,a,d,a,1,0.9840000000000001
8009,II,3,12,a,j,b,0,1.439
8009,II,3,13,a,j,b,0,1.89
8009,II,3,14,b,j,b,1,1.179
8009,II,3,15,b,j,b,1,1.128
8009,II,3,16,a,d,a,1,1.3769999999999998
8009,II,3,17,b,j,b,1,1.126
8009,II,3,18,a,d,a,1,0.951
8009,II,3,19,b,j,b,1,1.294
8009,II,3,20,b,j,b,1,2.008
8009,II,3,21,a,j,b,0,2.2680000000000002
8009,II,3,22,a,d,a,1,0.9009999999999999
8009,II,3,23,b,j,b,1,1.485
8009,II,3,24,a,d,a,1,1.5530000000000002
8009,II,3,25,a,d,a,1,0.935
8009,II,3,26,b,j,b,1,0.9840000000000001
8009,II,3,27,b,j,b,1,2.053
8009,II,3,28,a,d,a,1,2.296
8009,II,3,29,b,j,b,1,1.16
8009,II,3,30,b,j,b,1,1.44
8009,II,3,31,b,j,b,1,1.834
8009,II,3,32,a,d,a,1,1.4869999999999999
8009,II,3,33,a,d,a,1,0.816
8009,II,3,34,a,d,a,1,1.253
8009,II,3,35,a,d,a,1,2.128
8009,II,3,36,a,d,a,1,0.976
8009,II,3,37,a,d,a,1,0.9640000000000001
8009,II,3,38,b,j,b,1,0.9
8009,II,3,39,b,j,b,1,1.11
8009,II,3,40,a,d,a,1,1.525
8009,II,3,41,b,j,b,1,2.1109999999999998
8009,II,3,42,b,d,a,0,1.294
8009,II,3,43,a,d,a,1,3.719
8009,II,3,44,b,d,a,0,1.671
8009,II,3,45,a,j,b,0,2.049
8009,II,3,46,a,d,a,1,1.181
8009,II,3,47,a,d,a,1,1.05
8009,II,3,48,b,j,b,1,2.246
8009,II,3,49,b,j,b,1,2.8789999999999996
8009,II,3,50,b,j,b,1,2.088
8009,II,3,51,a,d,a,1,1.075
8009,II,3,52,a,d,a,1,0.764
8009,II,3,53,b,j,b,1,1.035
8009,II,3,54,a,d,a,1,1.31
8009,II,3,55,a,j,b,0,1.808
8009,II,3,56,a,d,a,1,1.268
8009,II,3,57,b,j,b,1,0.9590000000000001
8009,II,3,58,a,d,a,1,1.9080000000000001
8009,II,3,59,a,d,a,1,1.213
8009,II,3,60,b,j,b,1,0.6809999999999999
8009,II,3,61,a,d,a,1,0.82
8009,II,3,62,a,j,b,0,1.3130000000000002
8009,II,3,63,a,d,a,1,1.137
8009,II,3,64,a,d,a,1,1.008
8009,II,3,65,b,j,b,1,1.469
8009,II,3,66,b,j,b,1,1.976
8009,II,3,67,b,j,b,1,1.621
8009,II,3,68,a,d,a,1,1.09
8009,II,3,69,b,j,b,1,1.348
8009,II,3,70,b,j,b,1,1.475
8009,II,3,71,b,j,b,1,1.204
8009,II,3,72,b,j,b,1,1.186
8009,II,3,73,b,j,b,1,1.071
8009,II,3,74,a,j,b,0,3.2260000000000004
8009,II,3,75,b,j,b,1,1.5319999999999998
8009,II,3,76,a,d,a,1,1.1740000000000002
8009,II,3,77,b,j,b,1,1.8430000000000002
8009,II,3,78,b,j,b,1,1.6059999999999999
8009,II,3,79,a,d,a,1,1.06
8009,II,3,80,a,d,a,1,2.358
8043,II,2,1,b,d,a,0,0.718
8043,II,2,2,a,j,b,0,0.312
8043,II,2,3,a,d,a,1,0.306
8043,II,2,4,a,d,a,1,0.41700000000000004
8043,II,2,5,b,j,b,1,0.0
8043,II,2,6,b,d,a,0,0.445
8043,II,2,7,b,j,b,1,0.249
8043,II,2,8,a,j,b,0,0.259
8043,II,2,9,b,d,a,0,0.24600000000000002
8043,II,2,10,b,j,b,1,0.529
8043,II,2,11,a,j,b,0,0.298
8043,II,2,12,a,j,b,0,0.419
8043,II,2,13,a,d,a,1,0.23199999999999998
8043,II,2,14,b,d,a,0,0.5479999999999999
8043,II,2,15,b,d,a,0,0.451
8043,II,2,16,a,j,b,0,0.703
